,0
648,5422
649,5428
650,5116
651,4982
652,5222
653,4932
654,4438
655,4670
656,4378
657,4382
658,4300
659,3744
660,3758
661,3370
662,3508
663,2710
664,1836
665,1884
666,2276
667,2532
668,3106
669,2986
670,3358
671,3766
672,2734
673,3232
674,2940
675,2726
676,2542
677,2764
678,3000
679,2746
680,2734
681,2786
682,2700
683,3066
684,3244
685,3022
686,3152
687,3672
688,3342
689,3638
690,3862
691,3270
692,3434
693,3476
694,3354
695,3454
696,4168
697,4066
698,4058
699,4122
700,3902
701,4116
702,3904
703,4602
704,3716
705,3846
706,3826
707,3574
708,3660
709,4046
710,3998
711,3826
712,4494
713,4582
714,4594
715,5044
716,4494
717,4788
718,3984
719,3390
720,2874
721,3452
722,3556
723,3914
724,4032
725,4110
726,3894
727,3568
728,3704
729,3604
730,3312
731,3540
732,4124
733,3962
734,4362
735,4316
736,4286
737,4532
738,4858
739,4244
740,3950
741,4172
742,4066
743,3986
744,4714
745,4584
746,3888
747,3714
748,4254
749,4466
750,4314
751,4922
752,5246
753,5404
754,5824
755,5474
756,4894
757,4952
758,5344
759,5280
760,6032
761,5792
762,5194
763,4758
764,4288
765,4028
766,4356
767,4854
768,4560
769,4286
770,4200
771,4204
772,3886
773,4370
774,4624
775,4480
776,4694
777,4498
778,4752
779,4532
780,4630
781,4356
782,4252
783,4440
784,4166
785,4214
786,4366
787,4034
788,3384
789,3422
790,3358
791,2838
792,3130
793,3404
794,2810
795,2622
796,2554
797,2848
798,2450
799,2298
800,2690
801,2652
802,2126
803,1968
804,1672
805,1970
806,2166
807,2122
808,2628
809,2626
810,2878
811,2764
812,2930
813,2950
814,3294
815,2784
816,2558
817,2896
818,2498
819,2504
820,2808
821,2966
822,2672
823,2174
824,2420
825,2452
826,2290
827,1838
828,1604
829,1448
830,1690
831,1438
832,1440
833,1612
834,1470
835,1542
836,2006
837,1720
838,2130
839,2322
840,2410
841,2368
842,2128
843,1764
844,1376
845,1604
846,1636
847,2308
848,2056
849,1474
850,1680
851,2488
852,2824
853,3230
854,3864
855,3860
856,4072
857,3860
858,3260
859,2846
860,2634
861,2518
862,2290
863,2530
864,2258
865,2912
866,2916
867,2872
868,2770
869,2810
870,2578
871,2588
872,3020
873,3310
874,3528
875,2732
876,2710
877,2406
878,2404
879,2454
880,2098
881,1736
882,1406
883,2176
884,2544
885,2144
886,2408
887,2658
888,2624
889,2678
890,3048
891,2852
892,3406
893,3782
894,4318
895,4642
896,5082
897,4460
898,4838
899,4698
900,5284
901,5402
902,5656
903,5430
904,5424
905,4828
906,4738
907,4662
908,4156
909,4658
910,4454
911,4728
912,4138
913,4066
914,4148
915,3880
916,3972
917,3434
918,3502
919,3030
920,2660
921,2452
922,2024
923,2674
924,2792
925,2982
926,2524
927,2758
928,3690
929,3422
930,2682
931,2652
932,3290
933,2890
934,2710
935,2450
936,2214
937,2202
938,2368
939,2190
940,2052
941,2792
942,2456
943,2934
944,2622
945,2394
946,2068
947,2010
948,2182
949,2900
950,3252
951,3356
952,4124
953,4140
954,3570
955,3290
956,3752
957,3492
958,3114
959,2612
960,2412
961,2798
962,2760
963,2404
964,2308
965,2026
966,2368
967,2646
968,2538
969,2650
970,2860
971,2742
972,2998
973,3226
974,3740
975,3868
976,3228
977,2894
978,2968
979,3124
980,2768
981,3092
982,3342
983,3174
984,3476
985,3724
986,3798
987,3620
988,3972
989,4288
990,4028
991,4280
992,3672
993,3402
994,2974
995,2622
996,2698
997,2792
998,2914
999,3348
1000,3478
1001,3120
1002,3368
1003,3786
1004,3736
1005,3640
1006,3158
1007,2902
1008,2410
1009,2522
1010,3188
1011,3158
1012,2690
1013,2854
1014,3072
1015,3446
1016,3758
1017,3858
1018,3630
1019,3492
1020,2866
1021,2686
1022,2634
1023,2830
1024,3174
1025,3254
1026,3370
1027,2856
1028,3376
1029,3510
1030,2948
1031,3276
1032,3462
1033,3244
1034,3088
1035,2718
1036,2494
1037,2398
1038,3120
1039,2916
1040,2788
1041,2770
1042,3130
1043,3114
1044,3194
1045,3426
1046,3090
1047,3292
1048,2850
1049,3010
1050,3162
1051,3526
1052,3068
1053,3592
1054,4208
1055,3644
1056,4092
1057,3444
1058,3884
1059,3878
1060,4056
1061,4156
1062,3212
1063,3146
1064,3244
1065,3022
1066,2882
1067,2486
1068,2988
1069,3192
1070,3118
1071,3288
1072,2620
1073,3010
1074,3332
1075,3514
1076,3954
1077,4248
1078,4384
1079,4954
1080,5862
1081,5920
1082,5848
1083,5650
1084,5104
1085,4444
1086,4260
1087,3720
1088,3414
1089,3476
1090,3522
1091,3454
1092,3768
1093,4084
1094,3718
1095,4430
1096,4348
1097,4686
1098,5268
1099,5314
1100,5404
1101,5798
1102,6116
1103,5906
1104,5566
1105,5666
1106,6030
1107,5690
1108,5606
1109,6600
1110,5958
1111,6712
1112,7400
1113,6760
1114,6736
1115,6780
1116,6740
1117,6596
1118,6614
1119,6080
1120,5454
1121,5688
1122,5740
1123,5654
1124,5086
1125,5764
1126,5470
1127,6396
1128,6356
1129,5910
1130,6076
1131,5722
1132,5842
1133,5820
1134,4828
1135,4416
1136,5098
1137,4550
1138,4578
1139,4510
1140,4644
1141,4404
1142,4934
1143,4472
1144,4716
1145,4580
1146,4060
1147,4368
1148,4418
1149,4724
1150,4636
1151,3736
1152,3510
1153,3244
1154,3550
1155,3392
1156,3622
1157,3676
1158,4364
1159,4180
1160,4148
1161,4398
1162,4034
1163,3928
1164,3580
1165,3464
1166,3394
1167,2922
1168,3524
1169,3448
1170,3408
1171,3204
1172,3324
1173,2812
1174,2712
1175,2800
1176,2554
1177,2444
1178,1808
1179,1370
1180,1614
1181,1778
1182,1642
1183,1840
1184,1680
1185,1364
1186,1142
1187,1392
1188,1056
1189,1464
1190,1488
1191,1594
1192,1538
1193,2106
1194,2322
1195,2668
1196,2564
1197,2776
1198,2450
1199,2490
1200,2574
1201,2876
1202,3242
1203,2984
1204,3104
1205,3194
1206,3288
1207,3184
1208,3886
1209,3856
1210,4070
1211,4368
1212,4532
1213,4476
1214,4776
1215,4466
1216,4082
1217,4682
1218,4408
1219,4684
1220,4544
1221,3764
1222,4200
1223,3658
1224,3554
1225,3328
1226,3250
1227,3528
1228,3514
1229,3362
1230,3622
1231,3646
1232,3634
1233,3638
1234,3328
1235,2898
1236,2392
1237,2762
1238,2276
1239,2320
1240,3016
1241,2796
1242,2642
1243,2616
1244,2464
1245,2234
1246,2296
1247,2170
1248,2292
1249,2638
1250,2938
1251,2888
1252,2788
1253,2884
1254,2644
1255,2720
1256,2162
1257,2440
1258,2174
1259,1926
1260,1630
1261,1860
1262,2076
1263,1950
1264,2176
1265,1818
1266,2192
1267,2384
1268,2646
1269,2788
1270,3116
1271,3312
1272,3012
1273,3002
1274,3180
1275,3524
1276,3398
1277,3554
1278,3502
1279,2968
1280,3264
1281,3252
1282,3474
1283,3118
1284,3202
1285,3030
1286,3140
1287,2796
1288,3366
1289,3300
1290,3398
1291,3468
1292,3522
1293,3324
1294,2832
1295,2474
1296,1956
1297,2324
1298,2426
1299,2618
1300,3110
1301,3274
1302,3032
1303,3224
1304,3270
1305,2964
1306,2302
1307,2854
1308,2798
1309,3184
1310,3302
1311,3522
1312,3390
1313,3028
1314,3030
1315,2490
1316,2424
1317,2436
1318,1990
1319,1972
1320,2228
1321,2300
1322,2594
1323,2350
1324,3254
1325,3050
1326,2492
1327,2902
1328,3320
1329,3582
1330,4116
1331,4404
1332,4498
1333,3876
1334,4192
1335,5212
1336,4794
1337,4876
1338,4840
1339,4810
1340,4872
1341,4286
1342,4006
1343,3688
1344,3986
1345,4500
1346,4468
1347,4198
1348,4266
1349,3864
1350,3534
1351,3690
1352,3668
1353,3008
1354,2974
1355,2424
1356,2416
1357,2430
1358,2528
1359,2960
1360,3862
1361,4138
1362,4256
1363,5138
1364,4802
1365,4606
1366,4396
1367,3198
1368,3508
1369,3698
1370,4198
1371,4116
1372,4206
1373,3710
1374,3950
1375,4078
1376,4240
1377,4340
1378,4642
1379,4324
1380,4702
1381,4322
1382,4956
1383,4874
1384,4928
1385,4986
1386,4422
1387,3938
1388,4424
1389,4214
1390,3862
1391,3858
1392,3562
1393,4538
1394,4038
1395,3736
1396,3516
1397,3680
1398,3746
1399,4208
1400,3952
1401,3818
1402,4462
1403,4558
1404,4714
1405,4686
1406,4806
1407,4900
1408,5372
1409,5480
1410,5210
1411,4956
1412,5576
1413,5366
1414,4422
1415,4374
1416,3884
1417,4226
1418,3548
1419,3564
1420,3370
1421,3738
1422,4058
1423,3620
1424,3620
1425,3794
1426,3996
1427,3598
1428,3904
1429,3832
1430,3796
1431,4476
1432,4898
1433,4980
1434,5302
1435,5690
1436,5344
1437,5424
1438,5374
1439,5334
1440,4484
1441,4590
1442,5260
1443,4684
1444,4680
1445,4504
1446,4490
1447,3892
1448,4094
1449,4012
1450,3998
1451,4312
1452,4250
1453,4354
1454,4706
1455,5234
1456,5320
1457,5416
1458,5394
1459,4670
1460,4232
1461,3952
1462,4170
1463,3826
1464,3870
1465,3336
1466,3592
1467,3422
1468,3906
1469,3970
1470,4450
1471,3588
1472,3148
1473,3490
1474,3014
1475,2706
1476,2490
1477,2618
1478,2756
1479,3256
1480,3420
1481,3066
1482,3232
1483,3300
1484,2688
1485,2728
1486,2678
1487,2866
1488,2710
1489,2654
1490,2552
1491,2986
1492,2406
1493,2400
1494,2980
1495,2790
1496,2574
1497,3154
1498,3086
1499,3084
1500,2658
1501,2520
1502,2476
1503,2230
1504,1996
1505,2164
1506,2400
1507,2330
1508,2456
1509,2286
1510,2216
1511,2540
1512,2286
1513,2268
1514,2828
1515,2724
1516,2714
1517,2608
1518,2552
1519,2604
1520,2440
1521,2582
1522,2898
1523,3406
1524,3090
1525,3198
1526,3372
1527,3394
1528,3722
1529,3940
1530,3254
1531,3356
1532,3548
1533,3596
1534,3232
1535,3372
1536,3434
1537,3636
1538,3306
1539,2620
1540,2834
1541,2820
1542,3018
1543,3262
1544,3160
1545,3700
1546,3924
1547,3742
1548,4022
1549,3588
1550,3782
1551,4314
1552,4416
1553,4520
1554,4410
1555,4194
1556,4578
1557,3616
1558,3806
1559,4212
1560,3772
1561,3726
1562,4178
1563,4098
1564,4174
1565,4114
1566,3512
1567,3500
1568,3550
1569,4154
1570,4260
1571,3620
1572,4138
1573,4544
1574,3966
1575,4680
1576,4610
1577,4350
1578,4224
1579,3528
1580,3590
1581,3338
1582,3716
1583,3720
1584,4350
1585,4448
1586,4410
1587,4702
1588,4672
1589,5174
1590,4154
1591,4712
1592,4382
1593,3574
1594,3646
1595,3348
1596,3520
1597,3058
1598,3526
1599,3674
1600,4194
1601,3946
1602,4052
1603,3656
1604,3534
1605,3500
1606,3842
1607,3748
1608,3190
1609,3630
1610,3446
1611,3186
1612,3236
1613,2752
1614,2580
1615,2364
1616,1868
1617,2470
1618,2290
1619,2080
1620,1940
1621,1872
1622,1790
1623,1806
1624,1814
1625,1810
1626,2142
1627,2276
1628,2436
1629,2682
1630,2864
1631,2776
1632,2296
1633,2462
1634,2798
1635,2640
1636,3236
1637,3170
1638,3090
1639,2490
1640,2550
1641,2328
1642,2456
1643,2656
1644,3030
1645,2898
1646,2560
1647,3132
1648,2548
1649,2720
1650,2212
1651,2250
1652,2620
1653,2024
1654,1712
1655,1524
1656,1664
1657,1766
1658,1798
1659,1544
1660,1574
1661,1414
1662,1958
1663,2492
1664,2892
1665,3160
1666,2922
1667,3064
1668,2708
1669,2864
1670,3334
1671,3510
1672,4082
1673,4076
1674,4234
1675,4548
1676,4488
1677,4612
1678,4176
1679,4490
1680,4378
1681,4420
1682,3956
1683,3502
1684,3428
1685,2860
1686,3524
1687,3166
1688,2836
1689,3118
