,0
0,232
1,646
2,114
3,434
4,74
5,30
6,1236
7,1302
8,1494
9,1642
10,1414
11,1828
12,2148
13,2276
14,2082
15,1802
16,2102
17,1586
18,1434
19,1036
20,990
21,754
22,1572
23,2488
24,2800
25,2612
26,2590
27,2410
28,2296
29,2250
30,1916
31,1622
32,1770
33,1860
34,2418
35,2904
36,3076
37,2752
38,2826
39,2858
40,2760
41,3154
42,3014
43,3164
44,2982
45,3358
46,2702
47,3296
48,3636
49,3762
50,3622
51,3414
52,3162
53,3022
54,3028
55,3164
56,2960
57,3316
58,3398
59,3698
60,3730
61,4422
62,4160
63,4210
64,4130
65,3376
66,2944
67,2984
68,3332
69,3604
70,3752
71,3770
72,3330
73,3284
74,2898
75,2996
76,3762
77,3962
78,4248
79,3526
80,3270
81,3142
82,3384
83,2878
84,2932
85,3100
86,2664
87,2064
88,1874
89,1640
90,2402
91,2730
92,2650
93,2116
94,2404
95,2628
96,2460
97,3248
98,3674
99,3230
100,3510
101,3874
102,4272
103,3642
104,4096
105,4186
106,4378
107,4426
108,4598
109,4846
110,4464
111,4182
112,4450
113,4278
114,4224
115,4402
116,4640
117,4790
118,4920
119,4318
120,4428
121,4596
122,4218
123,4356
124,4372
125,4336
126,4242
127,4592
128,4452
129,5256
130,6016
131,5974
132,6694
133,5864
134,5918
135,6016
136,6528
137,6986
138,6954
139,6934
140,6372
141,6290
142,6462
143,6952
144,6500
145,7008
146,6454
147,6266
148,6662
149,6908
150,7060
151,7084
152,7402
153,7978
154,8596
155,8528
156,8032
157,8600
158,7994
159,7976
160,7848
161,7432
162,7078
163,6342
164,6146
165,5950
166,5910
167,6040
168,5832
169,6208
170,6240
171,6914
172,6048
173,5790
174,5178
175,5126
176,5656
177,5558
178,5786
179,6122
180,6160
181,6116
182,6452
183,6112
184,6666
185,6040
186,6070
187,6532
188,6438
189,6716
190,6798
191,6372
192,6552
193,6566
194,6560
195,6918
196,6214
197,6052
198,6138
199,6378
200,6908
201,6498
202,6604
203,6790
204,6924
205,6192
206,5878
207,6512
208,7282
209,7124
210,7324
211,7596
212,7280
213,7256
214,7572
215,7808
216,7520
217,7018
218,7118
219,7496
220,7590
221,7644
222,7558
223,7432
224,7490
225,7806
226,7588
227,8234
228,7884
229,7768
230,7494
231,7634
232,7986
233,7942
234,7150
235,7164
236,6968
237,6746
238,5898
239,5580
240,5502
241,5724
242,5112
243,5088
244,5438
245,5754
246,5962
247,6284
248,6270
249,6698
250,7216
