,0
0,-440
1,-968
2,-1126
3,-1200
4,-1634
5,-1562
6,-2124
7,-2270
8,-2644
9,-2924
10,-2728
11,-3012
12,-3136
13,-3336
14,-3084
15,-3266
16,-3732
17,-4642
18,-4556
19,-4838
20,-5150
21,-5446
22,-6108
23,-6008
24,-6136
25,-6254
26,-6352
27,-6588
28,-6272
29,-6072
30,-6032
31,-5814
32,-6102
33,-6054
34,-5750
35,-5970
36,-5634
37,-5866
38,-5852
39,-5262
40,-5890
41,-5454
42,-5114
43,-5530
44,-5244
45,-5816
46,-6054
47,-5674
48,-6366
49,-6384
50,-6388
51,-6630
52,-7514
53,-7470
54,-7404
55,-7590
56,-7392
57,-6926
58,-6970
59,-6612
60,-7204
61,-6802
62,-6606
63,-6906
64,-6522
65,-6728
66,-6408
67,-6294
68,-5786
69,-5066
70,-4724
71,-5126
72,-4928
73,-5058
74,-5504
75,-5214
76,-5332
77,-4902
78,-4870
79,-4424
80,-3968
81,-4256
82,-4014
83,-4588
84,-5092
85,-5214
86,-5426
87,-5270
88,-5156
89,-5478
90,-5236
91,-6122
92,-5996
93,-6266
94,-6540
95,-5716
96,-6186
97,-6752
98,-6980
99,-7140
100,-6544
101,-7130
102,-6766
103,-6118
104,-6272
105,-6434
106,-7196
107,-7324
108,-7324
109,-7462
110,-7002
111,-7314
112,-7900
113,-7588
114,-7624
115,-7418
116,-7636
117,-7822
118,-7270
119,-7282
120,-6946
121,-7746
122,-7594
123,-7886
124,-8024
125,-8458
126,-7798
127,-8156
128,-7694
129,-7400
130,-7828
131,-8536
132,-8586
133,-7856
134,-7918
135,-7962
136,-8156
137,-8184
138,-8334
139,-7778
140,-7648
141,-7982
142,-7974
143,-8554
144,-8798
145,-8968
146,-8888
147,-9028
148,-8762
149,-8942
150,-8458
151,-8974
152,-8912
153,-8414
154,-8446
155,-7684
156,-7492
157,-7506
158,-7960
159,-7898
160,-8102
161,-7546
162,-7342
163,-7434
164,-7646
165,-7652
166,-7506
167,-7516
168,-8158
169,-7660
170,-7676
171,-7852
172,-7672
173,-8226
174,-8006
175,-7722
176,-7134
177,-7436
178,-7374
179,-8488
180,-8538
181,-8478
182,-7830
183,-8582
184,-8952
185,-9148
186,-9904
187,-9834
188,-9248
189,-9434
190,-9334
191,-9238
192,-8968
193,-8548
194,-8870
195,-9152
196,-9182
197,-9556
198,-9674
199,-8604
200,-8210
201,-7884
202,-7340
203,-7992
204,-8200
205,-7612
206,-7042
207,-7608
208,-7770
209,-7672
210,-7988
211,-8502
212,-8972
213,-8192
214,-8808
215,-8762
216,-9136
217,-9546
218,-9452
219,-8796
220,-8800
221,-8384
222,-7730
223,-7582
224,-7440
225,-7282
226,-7498
227,-6874
228,-6472
229,-6638
230,-6702
231,-6908
232,-6998
233,-6748
234,-7004
235,-7628
236,-7730
237,-8388
238,-7650
239,-7750
240,-7804
241,-7558
242,-7584
243,-7928
244,-7956
245,-7684
246,-8196
247,-8146
248,-8082
249,-7856
250,-7918
251,-7708
252,-8046
253,-7962
254,-8236
255,-7910
256,-7966
257,-7660
258,-7920
259,-7618
260,-7528
261,-7254
262,-6708
263,-6896
264,-7756
265,-7478
266,-7812
267,-7600
268,-7088
269,-7280
270,-7298
271,-7032
272,-7682
273,-7602
274,-7270
275,-7376
276,-7452
277,-7832
278,-7886
279,-8590
280,-9386
281,-9788
282,-9038
283,-9222
284,-9394
285,-9754
286,-9402
287,-8800
288,-8616
289,-7740
290,-7738
291,-8116
292,-7746
293,-7978
294,-8256
295,-8268
296,-7892
297,-7464
298,-7808
299,-7454
300,-6720
301,-6622
302,-6670
303,-6704
304,-6848
305,-7106
306,-6884
307,-6336
308,-6458
309,-5904
310,-6002
311,-5876
312,-5738
313,-5484
314,-5210
315,-5552
316,-5842
317,-5924
318,-6184
319,-6748
320,-6952
321,-7022
322,-6416
323,-6796
324,-6802
325,-6832
326,-6816
327,-6860
328,-7086
329,-7022
330,-7270
331,-7258
332,-6400
333,-6842
334,-7144
335,-7580
336,-7126
337,-6778
338,-7218
339,-6586
340,-5896
341,-5890
342,-6230
343,-6762
344,-6592
345,-6826
346,-7144
347,-7500
348,-7222
349,-7096
350,-7344
351,-7016
352,-7120
353,-7904
354,-7794
355,-7720
356,-8266
357,-8510
358,-8656
359,-8750
360,-8546
361,-8312
362,-7946
363,-7724
364,-7574
365,-7870
366,-8162
367,-8506
368,-8408
369,-8346
370,-8902
371,-9146
372,-9028
373,-8562
374,-8194
375,-8628
376,-8648
377,-7700
378,-7482
379,-7286
380,-7116
381,-7674
382,-7678
383,-7786
384,-8378
385,-8140
386,-8028
387,-7626
388,-8278
389,-8124
390,-8076
391,-7868
392,-7546
393,-7860
394,-8498
395,-8716
396,-8666
397,-8582
398,-8334
399,-8326
400,-8234
401,-7614
402,-7320
403,-7250
404,-6854
405,-6508
406,-6092
407,-6756
408,-6746
409,-6984
410,-7182
411,-7320
412,-7092
413,-6972
414,-8234
415,-8260
416,-7430
417,-7154
418,-7166
419,-6578
420,-6330
421,-6406
422,-5926
423,-6460
424,-6850
425,-6516
426,-6450
427,-6824
428,-7156
429,-7080
430,-6988
431,-7914
432,-8182
433,-7908
434,-8288
435,-8154
436,-8874
437,-8758
438,-8414
439,-8130
440,-7622
441,-7156
442,-7650
443,-7862
444,-7546
445,-6894
446,-7284
447,-7076
448,-7078
449,-7056
450,-6542
451,-6100
452,-6418
453,-6104
454,-6394
455,-6048
456,-5496
457,-5784
458,-6040
459,-6512
460,-6618
461,-7082
462,-6728
463,-7058
464,-6926
465,-7702
466,-7742
467,-8106
468,-7678
469,-7686
470,-7948
471,-7944
472,-8588
473,-8802
474,-8774
475,-9318
476,-9622
477,-9364
478,-9128
479,-8868
480,-8842
481,-8740
482,-8414
483,-8330
484,-8304
485,-7586
486,-7878
487,-7868
488,-8072
489,-7990
490,-8212
491,-8224
492,-8172
493,-8710
494,-8570
495,-8442
496,-8736
497,-8344
498,-8380
499,-7746
500,-7698
501,-8426
502,-8518
503,-8278
504,-8160
505,-8028
506,-8618
507,-8472
508,-9246
509,-9524
510,-9748
511,-9142
512,-8512
513,-7870
514,-8120
515,-7644
516,-8218
517,-8444
518,-8276
519,-7866
520,-7582
521,-7456
522,-7626
523,-7562
524,-7694
525,-7900
526,-7844
527,-8624
528,-8974
529,-9424
530,-8964
531,-8936
532,-8874
533,-9056
534,-8882
535,-9406
536,-9074
537,-9046
538,-8794
539,-8604
540,-8280
541,-7686
542,-6768
543,-7180
544,-7008
545,-7310
546,-7582
547,-7862
548,-7864
549,-7996
550,-8082
551,-7224
552,-7400
553,-7808
554,-7752
555,-7728
556,-7936
557,-7950
558,-7654
559,-7304
560,-7204
561,-7218
562,-6996
563,-7200
564,-7512
565,-7648
566,-8238
567,-8158
568,-8296
569,-8118
570,-8004
571,-7786
572,-7764
573,-7216
574,-7228
575,-7134
576,-7654
577,-7584
578,-7704
579,-7440
580,-7112
581,-6770
582,-7066
583,-7142
584,-7130
585,-7306
586,-6982
587,-6482
588,-7094
589,-7264
590,-7930
591,-7034
592,-6664
593,-7150
594,-6754
595,-6364
596,-6436
597,-7228
598,-7674
599,-7836
600,-6942
601,-6970
602,-7288
603,-7476
604,-6984
605,-7458
606,-7652
607,-7270
608,-7312
609,-7576
610,-7604
611,-7574
612,-7460
613,-7574
614,-7404
615,-7206
616,-7392
617,-6982
618,-6962
619,-7108
620,-7102
621,-6776
622,-6450
623,-6342
624,-6802
625,-7222
626,-6992
627,-6914
628,-6954
629,-7456
630,-7582
631,-8182
632,-8340
633,-8990
634,-8672
635,-8656
636,-8780
637,-8656
638,-8754
639,-8374
640,-8874
641,-8940
642,-8710
643,-9130
644,-9152
645,-9300
646,-9446
647,-8986
648,-8902
649,-8466
650,-8280
651,-8320
652,-7860
653,-7874
654,-7396
655,-7632
656,-7698
657,-7446
658,-7758
659,-7854
660,-7396
661,-7804
662,-8070
663,-7478
664,-7230
665,-7098
666,-6508
667,-6320
668,-6394
669,-6556
670,-5902
671,-5838
672,-6154
673,-6380
674,-6840
675,-6690
676,-7374
677,-7210
678,-6862
679,-7074
680,-7188
681,-7222
682,-7248
683,-7608
684,-7704
685,-7616
686,-7784
687,-8424
688,-7924
689,-7630
690,-7696
691,-8106
692,-7992
693,-8236
694,-8794
695,-9370
696,-9528
697,-8736
698,-7796
699,-8406
700,-8072
701,-8044
702,-8248
703,-8312
704,-8698
705,-8446
706,-8412
707,-8026
708,-7960
709,-8440
710,-7652
711,-7050
712,-7476
713,-7230
714,-6992
715,-7102
716,-7390
717,-7680
718,-7844
719,-7456
720,-7554
721,-8140
722,-8096
723,-7988
724,-7550
725,-8392
726,-8006
727,-7952
728,-7728
729,-7282
730,-8124
731,-8438
732,-8366
733,-7914
734,-8190
735,-7978
736,-7828
737,-7550
738,-7272
739,-7034
740,-7618
741,-8118
742,-7446
743,-6836
744,-6658
745,-6924
746,-6544
747,-7392
748,-7516
749,-8096
750,-8022
751,-8256
752,-8592
753,-8474
754,-8572
755,-8468
756,-8178
757,-7836
758,-7930
759,-7526
760,-7806
761,-7742
762,-8418
763,-8192
764,-8090
765,-7790
766,-7422
767,-6998
768,-7544
769,-7226
770,-7370
771,-7834
772,-7652
773,-8154
774,-7780
775,-8108
776,-8186
777,-7888
778,-8004
779,-7934
780,-7368
781,-7052
782,-7168
783,-6958
784,-7124
785,-7520
786,-7856
787,-7752
788,-8432
789,-8136
790,-7994
791,-8436
792,-8382
793,-7992
794,-7874
795,-8150
796,-8852
797,-9422
798,-10108
799,-10012
800,-10522
801,-9744
802,-10016
803,-9694
804,-9618
805,-9534
806,-9696
807,-10004
808,-9986
809,-9490
810,-9558
811,-9488
812,-9344
813,-9724
814,-9440
815,-9576
816,-9684
817,-9222
818,-9062
819,-8866
820,-9192
821,-9028
822,-9114
823,-9110
824,-9548
825,-9128
826,-9916
827,-9858
828,-10494
829,-10334
830,-10510
831,-10712
832,-10296
833,-9612
834,-9218
835,-8954
836,-7956
837,-7702
838,-7574
839,-7364
840,-7794
841,-7684
842,-7642
843,-7518
844,-7308
845,-6708
846,-6850
847,-6948
848,-7272
849,-6742
850,-6566
851,-6230
852,-6038
853,-6158
854,-6132
855,-5988
856,-6210
857,-6264
858,-6204
859,-6794
860,-6716
861,-7738
862,-7230
863,-7306
864,-7374
865,-7790
866,-8168
867,-9100
868,-8788
869,-8536
870,-8434
871,-8630
872,-8200
873,-7812
874,-8622
875,-9308
876,-9672
877,-8830
878,-8954
879,-8752
880,-8912
881,-8100
882,-8648
883,-8466
884,-8556
885,-8566
886,-8948
887,-8978
888,-8936
889,-8890
890,-9690
891,-9606
892,-9166
893,-9144
894,-9160
895,-9192
896,-9646
897,-9198
898,-9372
899,-8960
900,-9194
901,-9536
902,-9570
903,-10064
904,-10422
905,-10992
906,-11576
907,-11790
908,-11656
909,-11004
910,-10510
911,-10262
912,-10236
913,-10578
914,-10156
915,-10020
916,-10134
917,-9962
918,-9242
919,-8726
920,-8802
921,-8730
922,-8784
923,-8520
924,-8296
925,-8562
926,-8826
927,-9012
928,-9024
929,-9102
930,-8270
931,-8758
932,-9006
933,-8796
934,-8798
935,-9458
936,-9424
937,-8910
938,-8836
939,-8606
940,-8808
941,-8928
942,-9024
943,-9008
944,-8832
945,-8294
946,-8092
947,-8092
948,-7714
949,-7706
950,-7842
951,-8050
952,-7304
953,-8018
954,-7374
955,-7914
956,-8154
957,-8048
958,-8242
959,-8370
960,-8806
961,-8398
962,-8600
963,-8074
964,-8282
965,-7882
966,-7666
967,-8060
968,-7680
969,-7738
970,-7362
971,-7448
972,-6968
973,-7648
974,-6814
975,-6904
976,-7156
977,-7214
978,-7068
979,-7418
980,-8558
981,-8270
982,-7412
983,-8026
984,-7192
985,-7572
986,-7816
987,-8274
988,-7988
989,-8246
990,-8124
991,-8366
992,-7970
993,-7292
994,-7332
995,-7242
996,-7922
997,-7428
998,-7740
999,-7718
1000,-7446
1001,-7268
1002,-7594
1003,-7826
1004,-7276
1005,-7360
1006,-7370
1007,-7520
1008,-7488
1009,-7144
1010,-7552
1011,-7280
1012,-7476
1013,-7344
1014,-6352
1015,-6264
1016,-6404
1017,-6274
1018,-7086
1019,-7710
1020,-8538
1021,-8972
1022,-8724
1023,-9002
1024,-8634
1025,-8928
1026,-9014
1027,-8596
1028,-8806
1029,-9150
1030,-9134
1031,-8864
1032,-8594
1033,-8256
1034,-8384
1035,-8550
1036,-8878
1037,-8082
1038,-8230
1039,-7944
1040,-7962
1041,-8430
1042,-8352
1043,-8268
1044,-8600
1045,-8724
1046,-8606
1047,-8600
1048,-8434
1049,-8266
1050,-8518
1051,-7862
1052,-7838
1053,-8564
1054,-7734
1055,-7892
1056,-7856
1057,-7788
1058,-7732
1059,-8234
1060,-7718
1061,-8362
1062,-8584
1063,-9060
1064,-8706
1065,-9102
1066,-9426
1067,-9464
1068,-8882
1069,-8310
1070,-8398
1071,-8800
1072,-9154
1073,-9196
1074,-9020
1075,-8498
1076,-8222
1077,-7688
1078,-8132
1079,-8040
1080,-8982
1081,-8916
1082,-8726
1083,-9152
1084,-8876
1085,-8836
1086,-9096
1087,-9478
1088,-8972
1089,-8450
1090,-8386
1091,-8314
1092,-8446
1093,-8522
1094,-8766
1095,-8162
1096,-8166
1097,-8174
1098,-8332
1099,-7892
1100,-7546
1101,-7374
1102,-7302
1103,-6976
1104,-6372
1105,-5838
1106,-6202
1107,-6190
1108,-5846
1109,-6488
1110,-5794
1111,-5470
1112,-5802
1113,-6496
1114,-6428
1115,-6366
1116,-6328
1117,-6434
1118,-6854
1119,-6936
1120,-6582
1121,-6428
1122,-6792
1123,-6378
1124,-6292
1125,-6390
1126,-6360
1127,-5702
1128,-5982
1129,-5984
1130,-6464
1131,-6634
1132,-6868
1133,-6418
1134,-6706
1135,-6988
1136,-6492
1137,-7120
1138,-7352
1139,-7606
1140,-7860
1141,-6872
1142,-7284
1143,-6610
1144,-6324
1145,-6320
1146,-6220
1147,-6138
1148,-6758
1149,-6446
1150,-6132
1151,-5632
1152,-5944
1153,-6342
1154,-5624
1155,-5728
1156,-5630
1157,-5988
1158,-6794
1159,-6490
1160,-6156
1161,-5946
1162,-5596
1163,-5398
1164,-5322
1165,-5722
1166,-6240
1167,-5924
1168,-6160
1169,-6396
1170,-6856
1171,-7066
1172,-7314
1173,-7586
1174,-7892
1175,-7932
1176,-8070
1177,-8072
1178,-8596
1179,-8400
1180,-8260
1181,-8220
1182,-8680
1183,-8820
1184,-8572
1185,-8360
1186,-8758
1187,-8808
1188,-7866
1189,-7672
1190,-6926
1191,-6754
1192,-7378
1193,-7010
1194,-6600
1195,-7410
1196,-7920
1197,-8152
1198,-8112
1199,-7832
1200,-7426
1201,-7842
1202,-8002
1203,-8122
1204,-8204
1205,-8200
1206,-7838
1207,-7572
1208,-7934
1209,-7930
1210,-7688
1211,-7664
1212,-7570
1213,-7194
1214,-6274
1215,-6750
1216,-6796
1217,-6268
1218,-5870
1219,-6236
1220,-6292
1221,-7034
1222,-7466
1223,-7062
1224,-6942
1225,-7016
1226,-7366
1227,-7614
1228,-7038
1229,-6962
1230,-6722
1231,-6668
1232,-7002
1233,-7030
1234,-7010
1235,-7342
1236,-7662
1237,-6962
1238,-7674
1239,-7906
1240,-7984
1241,-7990
1242,-8690
1243,-8602
1244,-8728
1245,-8958
1246,-8978
1247,-9512
1248,-9752
1249,-9552
1250,-8712
1251,-8414
1252,-7956
1253,-7640
1254,-7470
1255,-7284
1256,-7910
1257,-9048
1258,-9312
1259,-9360
1260,-9106
1261,-8408
1262,-8784
1263,-8422
1264,-8364
1265,-8114
1266,-7650
1267,-7844
1268,-8132
1269,-7858
1270,-7728
1271,-7338
1272,-7198
1273,-7458
1274,-7020
1275,-6838
1276,-6168
1277,-6576
1278,-7158
1279,-7102
1280,-6936
1281,-7548
1282,-7390
1283,-7564
1284,-7150
1285,-7028
1286,-6352
1287,-6410
1288,-6460
1289,-6642
1290,-6842
1291,-6238
1292,-6106
1293,-6634
1294,-7492
1295,-7196
1296,-6958
1297,-7380
1298,-7362
1299,-7678
1300,-7830
1301,-7888
1302,-7938
1303,-7628
1304,-7812
1305,-7946
1306,-7406
1307,-7044
1308,-6984
1309,-6338
1310,-6400
1311,-6076
1312,-5860
1313,-6036
1314,-6128
1315,-6564
1316,-6346
1317,-6382
1318,-6928
1319,-6580
1320,-7138
1321,-6916
1322,-7168
1323,-6810
1324,-6686
1325,-6842
1326,-6748
1327,-6654
1328,-7174
1329,-7400
1330,-7118
1331,-6640
1332,-6662
1333,-6208
1334,-6510
1335,-7014
1336,-6612
1337,-6662
1338,-6516
1339,-6150
1340,-6926
1341,-7344
1342,-7768
1343,-7304
1344,-7712
1345,-7900
1346,-7812
1347,-7860
1348,-8160
1349,-8552
1350,-9132
1351,-9292
1352,-8654
1353,-8682
1354,-8888
1355,-8270
1356,-7814
1357,-8614
1358,-8750
1359,-8450
1360,-8240
1361,-8056
1362,-7442
1363,-6946
1364,-6544
1365,-6998
1366,-6888
1367,-7574
1368,-7544
1369,-6974
1370,-7528
1371,-7806
1372,-7438
1373,-7674
1374,-8206
1375,-7540
1376,-7874
1377,-7832
1378,-8242
1379,-7786
1380,-8056
1381,-8588
1382,-8386
1383,-8480
1384,-8630
1385,-9420
1386,-10024
1387,-9858
1388,-10732
1389,-10058
1390,-10066
1391,-9974
1392,-10380
1393,-10068
1394,-9722
1395,-10364
1396,-10044
1397,-10144
1398,-9720
1399,-10424
1400,-10034
1401,-9582
1402,-8504
1403,-8620
1404,-8318
1405,-8508
1406,-8772
1407,-8654
1408,-8736
1409,-8464
1410,-8214
1411,-7998
1412,-7762
1413,-7476
1414,-7998
1415,-8166
1416,-8446
1417,-8470
1418,-8414
1419,-8268
1420,-8784
1421,-9002
1422,-8366
1423,-8338
1424,-7928
1425,-7638
1426,-7126
1427,-7484
1428,-7730
1429,-7756
1430,-7752
1431,-7568
1432,-7420
1433,-6864
1434,-7106
1435,-6890
1436,-7084
1437,-7048
1438,-7260
1439,-6946
1440,-7064
1441,-6078
1442,-6342
1443,-6714
1444,-7198
1445,-7370
1446,-8646
1447,-8102
1448,-8476
1449,-8630
1450,-8280
1451,-8588
1452,-8736
1453,-8926
1454,-8926
1455,-8610
1456,-7888
1457,-8176
1458,-8298
1459,-8034
1460,-8048
1461,-8848
1462,-8694
1463,-9308
1464,-9116
1465,-8430
1466,-8900
1467,-8572
1468,-9026
1469,-9300
1470,-9568
1471,-9678
1472,-8558
1473,-8726
1474,-8776
1475,-8998
1476,-8904
1477,-8810
1478,-8856
1479,-9146
1480,-8642
1481,-8072
1482,-8172
1483,-8046
1484,-8762
1485,-8784
1486,-8668
1487,-8842
1488,-8952
1489,-9016
1490,-9094
1491,-9612
1492,-9624
1493,-9478
1494,-9754
1495,-8716
1496,-8802
1497,-8676
1498,-9048
1499,-9218
1500,-8744
1501,-9022
1502,-8924
1503,-8880
1504,-8614
1505,-8554
1506,-8890
1507,-8882
1508,-9008
1509,-8672
1510,-8734
1511,-7990
1512,-8364
1513,-8260
1514,-8100
1515,-7654
1516,-7490
1517,-8108
1518,-8208
1519,-8968
1520,-8782
1521,-8826
1522,-8878
1523,-8222
1524,-8940
1525,-8926
1526,-9240
1527,-9226
1528,-8684
1529,-8800
1530,-8752
1531,-8806
1532,-9656
1533,-9780
1534,-9390
1535,-8530
1536,-8534
1537,-7786
1538,-7918
1539,-7770
1540,-8444
1541,-8334
1542,-8530
1543,-8376
1544,-8702
1545,-8984
1546,-8112
1547,-7808
1548,-7176
1549,-6922
1550,-6234
1551,-5902
1552,-6254
1553,-6708
1554,-6616
1555,-6594
1556,-6490
1557,-6836
1558,-7168
1559,-7432
1560,-7772
1561,-8170
1562,-8110
1563,-8296
1564,-8638
1565,-8460
1566,-8278
1567,-8358
1568,-8772
1569,-9200
1570,-9256
1571,-9034
1572,-9548
1573,-9656
1574,-9392
1575,-9030
1576,-7820
1577,-7426
1578,-6766
1579,-6252
1580,-6276
1581,-6382
1582,-6556
1583,-6496
1584,-6920
1585,-7418
1586,-7768
1587,-8016
1588,-8462
1589,-7982
1590,-7410
1591,-7378
1592,-7336
1593,-6752
1594,-7034
1595,-7328
1596,-7148
1597,-7198
1598,-8096
1599,-7154
1600,-6722
1601,-6922
1602,-7004
1603,-7274
1604,-7380
1605,-7330
1606,-7396
1607,-7414
1608,-7750
1609,-7492
1610,-7588
1611,-7876
1612,-7972
1613,-7682
1614,-8204
1615,-7108
1616,-7252
1617,-7644
1618,-7366
1619,-7430
1620,-7446
1621,-7432
1622,-7704
1623,-7162
1624,-6852
1625,-6864
1626,-6890
1627,-6632
1628,-6830
1629,-6410
1630,-6350
1631,-6582
1632,-5924
1633,-6648
1634,-6370
1635,-6194
1636,-5552
1637,-5502
1638,-5464
1639,-5696
1640,-6398
1641,-6850
1642,-6634
1643,-6596
1644,-6398
1645,-6328
1646,-6730
1647,-7128
1648,-7200
1649,-7042
1650,-6962
1651,-6448
1652,-6072
1653,-6854
1654,-6732
1655,-6644
1656,-7580
1657,-7682
1658,-7424
1659,-7610
1660,-7820
1661,-7600
1662,-7688
1663,-7692
1664,-7502
1665,-8092
1666,-8064
1667,-7738
1668,-7634
1669,-7970
1670,-8182
1671,-7862
1672,-8612
1673,-8492
1674,-8130
1675,-8232
1676,-7870
1677,-7750
1678,-7680
1679,-7270
1680,-7292
1681,-7374
1682,-7644
1683,-7512
1684,-7844
1685,-8046
1686,-8008
1687,-8052
1688,-7966
1689,-8584
1690,-8682
1691,-8446
1692,-8240
1693,-7760
1694,-7686
1695,-7788
1696,-8124
1697,-8326
1698,-7036
1699,-7170
1700,-6670
1701,-6878
1702,-6716
1703,-6648
1704,-6820
1705,-6770
1706,-7044
1707,-7582
1708,-7848
1709,-7216
1710,-7866
1711,-8100
1712,-7124
1713,-6818
1714,-7064
1715,-6640
1716,-7094
1717,-7126
1718,-5964
1719,-6074
1720,-6160
1721,-6160
1722,-6112
1723,-6612
1724,-7238
1725,-7482
1726,-7072
1727,-7202
1728,-7926
1729,-8120
1730,-7298
1731,-7196
1732,-6794
1733,-6784
1734,-6654
1735,-6924
1736,-6438
1737,-6208
1738,-6024
