,0
0,28
1,314
2,534
3,1280
4,1258
5,978
6,770
7,188
8,204
9,-258
10,-126
11,208
12,138
13,-82
14,-30
15,-402
16,-612
17,-864
18,-842
19,-716
20,-738
21,-870
22,-944
23,-924
24,-172
25,-346
26,-858
27,-538
28,-14
29,-46
30,-230
31,-314
32,-20
33,-364
34,-120
35,-18
36,466
37,418
38,448
39,584
40,336
41,-604
42,-668
43,-434
44,-272
45,272
46,126
47,88
48,1202
49,1272
50,1116
51,960
52,1700
53,2424
54,2676
55,2756
56,3584
57,4192
58,4282
59,4410
60,4772
61,4954
62,5044
63,4342
64,4250
65,4136
66,4554
67,5076
68,5026
69,4834
70,5842
71,5628
72,5946
73,6122
74,6382
75,6010
76,6112
77,5906
78,5302
79,5376
80,5132
81,5432
82,5414
83,5428
84,5524
85,5754
86,5992
87,6052
88,5942
89,6364
90,6246
91,5878
92,6136
93,6560
94,6424
95,5930
96,6024
97,5738
98,5324
99,5372
100,5356
101,5338
102,5084
103,5474
104,6290
105,6662
106,6814
107,6638
108,6180
109,6486
110,5798
111,5978
112,6216
113,6282
114,6396
115,6510
116,6674
117,6338
118,5958
119,6548
120,6746
121,7440
122,7794
123,8224
124,8384
125,7902
126,7958
127,7606
128,7246
129,7216
130,6868
131,6546
132,6398
133,6852
134,6918
135,7366
136,7222
137,7460
138,7218
139,6784
140,7224
141,7312
142,7528
143,7162
144,7132
145,6424
146,6112
147,5930
148,6182
149,6398
150,6824
151,6956
152,6774
153,6566
154,6612
155,7000
156,6828
157,7044
158,6830
159,6334
160,6188
161,5848
162,6522
163,6812
164,6818
165,6702
166,7160
167,7272
168,6548
169,6572
170,7068
171,6846
172,7300
173,6872
174,6908
175,7272
176,8026
177,8420
178,8546
179,8700
180,8700
181,8202
182,7798
183,7552
184,7336
185,7948
186,7836
187,7618
188,6932
189,6986
190,6764
191,6838
192,7544
193,7924
194,7902
195,7344
196,7060
197,7222
198,6930
199,6640
200,6344
201,6552
202,6116
