,0.2,0.4,0.6,0.8,1,1.2
714,-644,7042,9834,10550,11082,11218
715,-642,7382,9754,10666,10886,11358
716,-826,7116,9308,10272,11018,10838
717,-696,7280,9434,10040,10690,11006
718,-492,7436,9508,10034,10708,11264
719,-310,7542,9246,10112,10568,10924
720,-444,7328,9292,10266,10992,10982
721,-510,7704,10010,10666,10818,11360
722,-512,7668,9794,10348,10622,10862
723,-354,7452,9480,10484,10720,11228
724,-262,7222,9532,10648,11144,11302
725,-310,7288,9360,10340,10678,11000
726,-434,6988,9402,10346,10688,11086
727,-738,6238,9254,10258,11038,11046
728,-310,6750,9302,10538,10852,10860
729,82,7568,10180,10840,10994,11214
730,-32,7178,9872,10516,11004,11172
731,-772,6460,9132,10232,10584,11188
732,-460,6854,9638,10388,10772,11292
733,-854,6602,9322,10282,11092,11160
734,-1204,6434,9402,10390,10632,10942
735,-490,7052,9442,10370,10410,11254
736,-98,7652,9786,10470,10740,11370
737,-394,7394,9786,10442,11078,11298
738,-240,7402,9616,10624,10954,11120
739,-486,7316,9602,10476,11070,11400
740,-430,7084,9816,10366,10666,11300
741,-72,7436,9850,10484,10704,10938
742,-350,7594,9790,10460,10642,11196
743,-310,7128,9680,10636,10786,10848
744,-412,6838,9312,10358,10880,10924
745,-422,7332,9998,10314,10832,11346
746,78,7554,9798,10240,10916,11150
747,-168,7602,9640,10762,10872,11032
748,-140,7680,9578,10216,11004,10616
749,-214,7490,9774,10028,10828,10994
750,-38,7518,9804,10632,10930,10800
751,-182,7192,9360,10590,10542,10812
752,-204,7096,9414,10608,10734,10842
753,-18,7258,9302,10482,10932,11018
754,-282,7188,9432,10404,10792,11074
755,-614,7034,9528,10242,10640,11096
756,-210,7292,9976,10488,10854,10982
757,54,7452,9896,10520,10664,11158
758,284,7462,9888,10442,10706,10860
759,-260,7232,9762,10126,10746,11266
760,2,7138,9402,10286,10594,11164
761,-100,6736,8924,10114,10704,11002
762,-40,7038,9436,10444,10936,11112
763,322,7226,9494,10488,10976,10788
764,630,7270,9820,10530,10924,11198
765,48,7260,9886,10802,10538,11286
766,540,7580,9772,10656,11066,11312
767,562,7368,9516,10348,10894,10900
768,538,7504,9134,10426,10808,11056
769,156,7038,9156,10200,10442,11120
770,88,7092,9494,10058,10452,11264
771,70,7202,9634,10366,10906,10888
772,372,7214,9416,10586,10820,10856
773,180,7252,9704,10182,10876,11142
774,196,7106,9360,10384,10526,11232
775,172,6966,9650,10328,10672,11222
776,352,7682,9906,10480,10928,11064
777,148,7240,9592,10440,10752,10756
778,-6,7178,9520,10760,10798,11184
779,-554,6704,9368,10492,10950,11258
780,-324,6660,9414,10446,10918,10958
781,-300,7144,9656,10440,10620,11198
782,246,7800,10118,10544,10612,11534
783,-72,7396,9830,10396,10732,11278
784,-160,7508,9712,10586,11112,10950
785,268,8102,10262,10742,10734,11292
786,102,7804,9784,10890,10730,11242
787,26,7868,9964,10676,10508,10886
788,170,7602,9292,10484,10738,11032
789,32,7420,9468,10388,11180,11158
790,80,7076,9064,9896,10692,10988
791,270,7662,9570,10256,11114,11514
792,-98,7372,9480,10126,10554,11042
793,174,7628,9758,10342,10888,11150
794,282,7734,9830,10904,10924,11228
795,-118,7078,9728,10572,10740,10934
796,-430,7018,9546,10188,10620,10944
797,-254,7374,9694,10372,10724,11188
798,-1066,6744,9490,10352,10490,10980
799,-1352,6760,9718,10278,10734,11234
800,-1232,6920,9608,10238,10940,10832
801,-940,7254,9410,10010,11004,10884
802,-914,7200,9420,10366,10812,10778
803,-440,7478,9698,10680,11136,11070
804,-716,7552,9304,10360,10826,10916
805,-796,7456,9970,10650,10884,11020
806,-488,7184,9758,10418,10912,10670
807,-550,7046,9742,10368,10690,10712
808,-492,7458,9664,10664,10818,11086
809,-542,7618,9772,10542,10654,11252
810,-570,7656,10100,10808,11028,11210
811,-756,7364,9668,10310,10718,11156
812,-664,7144,9588,10442,10872,11192
813,-568,6768,9446,10528,10738,11040
814,-710,6366,8826,10282,10548,10922
815,-538,6558,9214,10288,10712,10866
816,-538,6626,9210,10130,10852,11036
817,-622,6772,9638,10340,10638,11138
818,-260,6966,9868,10632,10818,11312
819,-268,7000,9516,10566,10974,10964
820,-508,7112,9168,10278,10958,11082
821,-944,6892,9244,10112,10876,10848
822,-1370,6504,9284,9724,10762,10650
823,-1156,6414,9442,9860,10586,10728
824,-826,6854,9446,10308,10600,11078
825,-940,6948,9518,10184,10774,10972
826,-684,6938,9484,10264,10726,10986
827,-700,7066,9524,10686,10896,11424
828,-368,7412,9664,10744,11046,11164
829,128,7560,9844,10714,10788,10942
830,-420,7476,9622,10528,10992,11056
831,-334,7338,10084,10386,10880,11068
832,-140,7400,9820,10136,10718,11192
833,-346,7560,9488,10010,10572,10884
834,58,7490,9696,10330,10648,11362
835,436,7392,9508,10642,11308,11226
836,302,7486,9106,10554,10824,11092
837,-70,7158,9012,10370,11200,11102
838,-348,6910,9370,10512,10850,11126
839,236,7664,9942,10546,10932,11066
840,110,7982,10124,10502,11072,11248
841,-304,7596,9796,10314,10908,11498
842,-288,7318,9462,10526,10980,11166
843,-358,7238,9524,10564,10982,11140
844,32,7070,9650,10432,10872,11206
845,-166,7068,9568,10286,10850,11086
846,50,7120,9602,10518,10954,11114
847,46,7152,9774,10674,11278,10976
848,-206,6814,9402,10496,10838,10958
849,-28,7386,9820,10512,11102,11140
850,-178,7096,9804,10050,10712,11146
851,112,7172,9736,10044,10740,11036
852,-542,6754,9080,9996,10634,10928
853,-532,6684,9030,10188,10800,10954
854,-618,6626,9558,10262,10788,10892
855,-914,7054,9878,10202,10892,11290
856,-920,7278,9630,10414,10484,11238
857,-862,7084,9348,10170,10772,11220
858,-818,7352,9334,10000,10668,10564
859,-360,7326,9420,10690,10578,11078
860,-82,7312,9524,10688,10934,10992
861,-290,6698,9258,10196,10902,10894
862,-324,6666,9492,10354,10700,10974
863,-286,6970,9550,10588,10756,11216
864,388,7336,9970,10896,11084,11230
865,-420,7328,9718,10474,10908,10968
866,-390,7496,9886,10314,11076,11060
867,-210,8032,10068,10774,10580,11490
868,-102,8206,10296,10764,11022,11260
869,-142,8074,9842,10712,11014,10884
870,-362,7412,9394,10392,10454,10960
871,-414,7040,9388,10422,10818,11090
872,6,7328,9694,10718,10912,11076
873,28,6904,9554,9960,10834,11206
874,-246,6726,9272,9900,10752,10906
875,-192,6518,9226,10140,10920,11082
876,10,6904,9558,10474,10970,11102
877,-42,7016,9762,10406,11042,10792
878,-442,6828,9302,10132,10666,11106
879,-646,7186,9508,10228,11020,11142
880,-224,7736,9678,10480,11144,11326
881,16,7558,9520,10584,10998,11390
882,-382,7278,9428,10344,10542,11044
883,-220,7764,9716,10568,11110,11116
884,-260,7310,9110,10298,10618,10772
885,-210,7152,9054,10400,11110,10904
886,148,7192,9404,10730,11154,10900
887,-2,6964,9444,10516,10980,11076
888,-174,7224,9056,10316,10586,11206
889,-92,7380,9698,10414,10870,11132
890,32,7130,9568,10204,11040,10900
891,780,7702,9870,10370,10910,11162
892,242,7524,9572,10394,10944,11162
893,-148,7716,9898,10600,11060,11262
894,30,7726,9906,10824,10724,11142
895,344,7936,9718,10518,11050,10824
896,352,7618,9648,10442,10726,11116
897,34,7232,9312,10246,10306,10982
898,182,7644,9802,10254,10824,11174
899,220,7416,10024,10398,11232,11100
900,136,7228,9536,10638,10858,10936
901,280,7624,9726,10842,10796,10912
902,-236,7324,9590,10704,10666,11214
903,244,7332,10010,10914,11080,11226
904,306,7406,9576,10486,10662,11370
905,128,7220,9540,10256,10768,11174
906,-170,6726,8910,10052,10600,10878
907,20,7052,9052,10118,10460,10994
908,182,7276,9526,10128,10864,11094
909,382,7662,9776,10794,10966,11360
910,224,7326,9512,10322,10678,11074
911,82,7382,9658,10338,11204,11290
912,-176,7098,9456,9876,10790,11298
913,-112,7006,9476,10396,10480,10774
914,40,7088,9326,10252,10792,10958
915,418,7718,10020,10590,10866,11342
916,-324,7154,9532,10192,10758,10854
917,230,7512,9572,10616,10484,11062
918,176,7484,9540,10414,10706,11180
919,224,7442,9636,10354,10676,10956
920,584,7874,9882,10578,11004,11256
921,540,7696,9420,10474,10700,10920
922,330,7668,9728,10450,11124,11030
923,232,7050,9408,10500,10990,10992
924,500,7202,9810,10746,11052,11212
925,644,7526,9936,10728,11072,11026
926,826,7636,9622,10526,11026,11200
927,478,7276,9534,10408,10834,11150
928,-14,7142,9546,10348,10678,11162
929,-196,6950,9412,10406,10898,11266
930,-156,7048,9478,10664,10976,11132
931,30,7348,9688,10450,10906,11162
932,-138,7192,9428,10212,10858,11054
933,-110,7308,9478,10150,10614,10726
934,-626,6536,9284,10500,10468,11272
935,-396,6996,9672,10632,10958,11176
936,-380,6858,9770,10638,10736,11070
937,-290,7296,9694,10286,10876,10664
938,-704,7174,9606,10152,10482,10924
939,-374,7432,9596,10502,10730,11170
940,-386,7520,9862,10446,11096,11200
941,-236,7520,9792,10506,10994,11140
942,-466,7494,10072,10668,11006,11376
943,-460,7706,9438,10174,10644,11084
944,-672,7654,9324,10364,10632,11200
945,-806,7006,9460,10274,10766,11040
946,-920,6542,9444,10218,10992,10980
947,-838,7028,9868,10438,10986,11182
948,-252,7514,9584,10434,10728,11078
949,-164,7380,9426,10400,10596,11102
950,-186,7400,9652,10174,10594,11102
951,-42,7576,10224,10660,10878,11170
952,26,7382,9880,10362,10960,10962
953,-240,7092,9668,10736,10878,11058
954,-430,6650,9166,10074,10482,10726
955,-140,7052,9514,10210,10836,10806
956,60,7392,9790,10614,11048,10764
957,12,7238,9540,10216,10944,10688
958,-366,6838,9120,10062,10692,10698
959,-218,6926,9234,10320,10634,11098
960,-408,7026,9092,10536,10888,10718
961,-516,6866,9592,10676,10704,10844
962,-296,7206,9474,10654,10804,11112
963,-618,6816,9396,10678,10630,10828
964,-598,7372,9748,10658,10832,10924
965,-726,7064,9468,10322,11158,11102
966,-746,6994,9308,10344,10924,11096
967,-938,6808,9356,9976,10868,11008
968,-224,7014,9572,10590,11158,11034
969,258,7438,9970,10706,10898,11590
970,-24,7340,9616,10620,10358,10848
971,-104,7164,9350,10506,11028,10780
972,-216,7046,9358,10498,11110,11212
973,-98,7310,9592,10608,10786,10940
974,-74,7200,9450,10202,10610,10654
975,-308,6772,9228,9884,10612,10770
976,92,6904,9568,10242,10680,11266
977,92,7340,9746,10118,11066,11046
978,-48,7132,9250,9842,10624,10980
979,446,7344,9830,10234,10572,11204
980,158,7384,9870,10290,11206,11352
981,146,7364,9854,10354,11146,11012
982,184,7500,10034,10924,10926,11046
983,-26,7494,9700,10594,10584,11020
984,-92,7368,9938,10474,11040,11212
985,2,7494,9500,10444,10710,11154
986,-384,7026,9422,10420,10560,11148
987,-402,6896,9448,10576,10776,10862
988,68,7204,9864,10976,10822,10996
989,224,7260,9558,10798,10998,11094
990,216,7478,9596,10710,11180,11146
991,208,7442,9632,10556,11050,11200
992,526,7696,9680,10740,11010,11046
993,314,7498,9466,10434,10534,10942
994,930,7974,9510,10650,10990,11004
995,1036,7992,9974,10436,11222,11374
996,676,7682,9692,10406,10886,10990
997,590,7724,9676,10308,10830,11412
998,310,7104,9482,10482,10770,11098
999,578,7404,9802,10248,10882,10790
1000,550,7688,9874,10292,10912,11202
1001,682,7734,9644,10616,10712,11300
1002,310,7276,9504,10536,10890,10992
1003,320,7124,9602,10418,10996,11158
1004,346,7208,9858,10382,10746,11126
1005,892,7724,9966,10604,11194,11132
1006,1004,7864,9852,10532,11004,10726
1007,792,7556,9684,10440,10892,10732
1008,294,7246,9652,10550,10492,10910
1009,436,7460,9658,10742,10820,11092
1010,262,7012,9544,10510,11170,11478
1011,128,7468,9512,10802,11256,11094
1012,232,7402,9814,10596,10658,10956
1013,610,7652,9854,10728,10784,11214
1014,248,7238,9062,9878,10656,10676
1015,258,7208,9222,10510,11168,10950
1016,606,7046,9362,10302,10566,11172
1017,246,7010,9338,10544,10808,11178
1018,2,6956,9416,10568,10618,11120
1019,-110,7302,9562,10550,11112,11026
1020,-454,7296,9614,10568,10824,10980
1021,-68,7280,9912,10800,11048,11140
1022,96,7310,9844,10774,10928,11058
1023,-96,7078,9256,10314,10862,10830
1024,-476,6742,9326,10358,10824,11276
1025,-424,7076,9576,10104,10784,11238
1026,-290,7066,9532,10648,10666,11264
1027,78,7472,9514,10554,10802,11062
1028,-18,7108,9520,10114,10880,11234
1029,240,7400,9946,10534,11084,11626
1030,228,7656,9998,10796,10946,11226
1031,124,7438,9478,10648,11048,10712
1032,26,7248,9646,10498,10766,10900
1033,-26,6936,9528,10012,10646,11004
1034,-260,6562,9456,10206,10758,11038
1035,-500,6404,9442,10372,10718,10968
1036,-912,6026,9160,10260,10662,10908
1037,-1046,6176,9596,10496,10994,11220
1038,-1030,6136,9572,10462,10754,11086
1039,-618,6278,9848,10362,10974,10898
1040,-580,6102,9386,10026,10726,10564
1041,-344,7084,9678,10946,11172,11258
1042,-510,6952,9794,10546,10970,10978
1043,140,7200,9656,10622,10944,11142
1044,-240,7064,9702,10616,10838,11288
1045,-152,6984,9482,10784,10800,11108
1046,-310,7146,9828,10530,10730,10982
1047,-348,7172,9744,10272,10704,10902
1048,-554,7024,9362,10410,11114,10818
1049,-344,7100,9584,10290,10624,10842
1050,-440,6846,9290,10374,10882,11378
1051,-266,7106,9556,10954,10926,11432
1052,-398,6836,9588,10788,11028,11104
1053,-384,6594,9566,10630,10806,10948
1054,-412,7084,9662,10394,10776,10934
1055,-156,7046,9620,10622,10732,10874
1056,-298,7224,9540,10394,10542,11312
1057,-402,7214,9756,10558,10746,11392
1058,-142,7006,9796,10542,11004,11278
1059,-206,6812,9916,10520,10826,10990
1060,-12,7166,10052,10692,11126,11116
1061,-132,7398,9714,10320,10772,11462
1062,-334,7460,9628,10420,10674,10996
1063,-296,7482,9222,9976,10782,10880
1064,-194,7266,9430,10564,10946,11170
1065,-224,7146,9528,10710,11032,11468
1066,-282,7180,9758,10510,11148,11208
1067,-220,6982,9564,10390,11134,10690
1068,-286,7438,9704,10618,11000,11068
1069,116,7478,9774,10586,10744,11154
1070,208,7414,9476,10594,10784,11338
1071,262,7260,9838,10256,10932,11348
1072,212,7324,9556,10408,10820,11292
1073,324,7782,9512,10464,10928,11320
1074,340,7474,9420,10268,11208,10840
1075,54,7344,9842,10042,10892,10966
1076,80,7280,9660,10278,10460,10806
1077,140,7256,9786,10540,10648,10828
1078,0,7164,9642,10618,10654,11336
1079,56,7378,10318,10718,11368,11226
1080,-142,7446,9774,10512,11186,11210
1081,102,7276,9486,10338,10630,11096
1082,-386,7034,9718,10704,10538,11112
1083,-236,7244,9842,10732,10746,11298
1084,-202,7576,9670,10530,10902,11172
1085,-40,7660,9832,10316,11024,11054
1086,-378,7450,9590,10148,10568,10792
1087,-474,7130,9492,10212,10502,11084
1088,-996,6918,8988,10366,10650,10820
1089,-848,7340,9850,10422,10848,10998
1090,-1034,7160,9716,10616,11388,11268
1091,-816,7438,9834,10484,11042,11412
1092,-834,7212,9432,10346,10814,11370
1093,-812,6986,9524,10596,11106,11232
1094,-982,6926,9300,10788,11022,11144
1095,-1182,7008,9326,10376,10794,11116
1096,-854,7408,9568,10490,10766,11202
1097,-516,7266,9536,10114,10836,11036
1098,20,7318,9712,10204,10826,10998
1099,-538,6550,9368,10068,10612,11148
1100,-584,6590,9424,10036,10612,11144
1101,-332,7058,9726,10608,10822,11064
1102,-394,6978,9492,10356,10880,11070
1103,-574,6796,9490,10068,10380,10916
1104,-444,6692,9362,10102,10656,11380
1105,-752,6318,9370,10470,10764,11214
1106,-474,6698,9644,10454,10890,11014
1107,-270,6904,9688,10594,10902,11484
1108,-578,6830,9388,10284,10920,11330
1109,-356,6992,9264,10390,10794,10944
1110,-638,6724,9448,10330,10796,10560
1111,-964,6438,9440,10144,10324,10812
1112,-650,6776,9660,10554,10788,10810
1113,-992,6600,9418,10164,10832,10752
1114,-748,6716,9588,10222,10936,11200
1115,-776,6610,9416,10200,11038,11138
1116,-444,6692,9302,10336,11088,11108
1117,-202,7172,9910,10382,11344,11246
1118,-662,6874,9498,10274,10890,10968
1119,-592,7216,9452,10550,10720,10906
1120,186,7972,10072,11036,11188,11338
1121,438,7764,9616,10644,10882,10986
1122,256,7850,9916,10510,11182,11028
1123,-20,7194,9130,10220,10638,10658
1124,-648,6756,9232,10030,10762,10986
1125,-686,6994,9192,10150,10838,10736
1126,-714,6440,9202,10372,10702,10772
1127,-408,6596,9346,10208,10836,10916
1128,-176,6812,9520,10248,10878,11312
1129,-416,7224,9716,10326,10860,11030
1130,-90,7646,9546,10370,10996,11182
1131,208,7776,9700,10460,10932,10980
1132,-144,7114,9398,10522,10590,10822
1133,10,7338,9296,10612,11166,10832
1134,-4,7310,9388,10694,10846,11070
1135,186,7300,9570,10746,10580,10642
1136,196,7304,9738,10588,10692,11074
1137,50,7152,9440,10164,10716,11278
1138,368,7222,9558,10538,10374,11282
1139,140,7036,9378,10558,10798,11230
1140,-64,6792,9316,10504,10918,11372
1141,144,7090,9312,10920,10734,11372
1142,540,7514,9902,10776,10878,11074
1143,626,7310,9788,10490,11018,11218
1144,1278,7598,9654,10522,10806,11010
1145,1140,7910,9776,10560,11068,11300
1146,714,7326,9526,10228,10930,10864
1147,922,7254,9706,10618,10590,11074
1148,376,6984,9330,10568,10818,11426
1149,226,6920,9356,10378,10896,11208
1150,148,6948,9664,10880,11136,11400
1151,578,7360,10002,10574,11116,11110
1152,152,7190,9446,10152,10566,11260
1153,244,7150,9398,10178,10716,11436
1154,662,7636,9718,10834,11094,11402
1155,532,7266,9612,10702,10666,11346
1156,490,6942,9448,10240,10702,11036
1157,436,7546,9726,10128,10758,11108
1158,458,7586,9726,10506,10850,10808
1159,264,7642,9592,10306,10638,10982
1160,516,7450,9588,10410,10962,11180
1161,-152,6998,9354,10088,10790,11156
1162,-78,7002,9682,10270,10904,11368
1163,-218,6826,9490,10034,11038,10848
1164,208,7172,9914,10920,11364,11302
1165,-36,7334,9626,10514,10776,11070
1166,-222,7136,9316,10082,10516,11286
1167,44,7382,9568,10200,10884,11264
1168,68,7036,9648,10408,10780,10742
1169,182,7338,9608,10782,10916,11094
1170,-216,6974,9354,10488,10682,10878
1171,-564,6596,9260,10158,10462,10938
1172,-408,7064,9514,10634,10422,11202
1173,226,7576,9576,10552,10964,10822
1174,126,7470,9364,10716,11052,10916
1175,154,7810,9570,10706,11190,11238
1176,556,7694,9228,10470,10552,10980
1177,436,7864,9506,10544,10584,10928
1178,666,7782,9750,10658,11110,10920
1179,464,7326,9406,10602,10868,11096
1180,104,7074,9176,10444,10646,10834
1181,244,7322,9316,10560,10908,11032
1182,142,7026,9304,10712,10690,11006
1183,180,7288,9354,10476,11080,11066
1184,-44,7230,9610,10150,10702,10724
1185,208,7820,9668,10128,10802,10792
1186,450,7946,10082,10732,10788,11106
1187,458,8192,9880,11040,11198,11330
1188,670,7720,9584,10232,10762,10934
1189,504,7336,9346,10080,10614,11000
1190,34,6714,9422,10076,10456,10918
1191,116,7068,9720,9978,10726,10928
1192,748,7766,10146,10614,11156,11088
1193,458,7742,9766,10154,10908,10954
1194,252,7324,9736,10142,11064,11110
1195,92,7334,9826,10490,10988,11380
1196,396,7544,9638,10778,11194,11142
1197,-118,6880,9334,10380,10736,11256
1198,228,6906,9420,10772,10706,10984
1199,-122,6858,9484,10000,10568,11022
1200,326,7344,9592,10516,10734,11212
1201,10,7030,9716,10050,10574,11046
1202,-36,7104,9568,10168,10872,11328
1203,566,7596,9702,10560,10932,11292
1204,800,7700,9806,10786,10910,11672
1205,838,7580,9678,10682,10926,11050
1206,1060,7490,9654,10506,10982,10956
1207,974,7346,9798,10466,10930,10980
1208,646,7072,9636,10444,10694,10784
1209,566,6742,9614,10442,10774,11108
1210,698,6978,9874,10702,11130,11370
1211,1006,7186,9786,10640,10828,11364
1212,896,7732,9936,10150,10726,11484
1213,750,7748,9586,10464,10488,11168
1214,654,7450,9434,10288,10672,11180
1215,274,7060,9296,10298,10858,10800
1216,260,7230,9534,10436,10804,11064
1217,382,7222,9712,10432,10766,11278
1218,916,7880,10286,10854,11092,11382
1219,664,7580,10018,10450,10626,11010
1220,650,7468,9480,10438,10640,11210
1221,462,7540,9656,10316,10558,11154
1222,558,7520,9830,10506,10752,11100
1223,642,7500,9646,10510,10752,10900
1224,746,7440,9136,10330,11090,11280
1225,650,7272,9484,10656,11094,11380
1226,298,7018,9510,10680,11008,11046
1227,168,7400,9532,10216,11092,11262
1228,232,7408,9942,10492,10946,10970
1229,152,7156,9548,10094,11200,10766
1230,-102,7126,9470,10160,10934,11324
1231,208,6916,9402,10722,10732,10982
1232,370,7404,9594,10502,10646,11016
1233,270,7184,9368,10274,10814,11272
1234,442,7410,9468,10348,11080,10828
1235,514,7550,9724,10394,10636,10910
1236,-76,7138,9752,10552,10576,11178
1237,-94,7552,9500,10430,10754,11274
1238,-104,7626,9500,10766,10952,11130
1239,-110,7826,9570,10650,10998,11284
1240,-198,7694,9398,10640,10878,11018
1241,-234,7472,9628,10274,10824,11180
1242,-320,7368,9718,10310,10696,11090
1243,-290,7556,9784,10314,11124,10942
1244,-66,7564,9562,10658,11510,11086
1245,48,7450,9968,10512,11220,10856
1246,132,7684,10042,10788,11062,11144
1247,60,7084,9518,10456,10766,10946
1248,138,7532,9788,10744,10868,10876
1249,156,7488,9628,10744,10824,11170
1250,244,7776,9612,10576,10950,11302
1251,84,7666,9564,10526,11086,11204
1252,-56,7836,9776,10724,11032,11110
1253,136,7760,9466,10486,10614,10906
1254,50,7606,9628,10292,10526,11184
1255,172,7576,9764,10724,10904,11226
1256,652,7854,9740,10508,10992,11040
1257,1310,8020,10078,10852,10946,11062
1258,1198,7682,9768,10694,10992,10942
1259,776,7280,9668,10136,10820,10772
1260,502,6934,9360,10212,10938,10776
1261,658,6862,9554,10340,11022,10896
1262,350,6756,9328,10736,11016,11108
1263,408,7266,9302,10290,10728,11070
1264,406,7306,9546,10336,10726,10950
1265,502,7360,9434,10528,10954,11154
1266,674,7738,9634,10736,10996,11312
1267,900,7522,9478,10514,10750,10872
1268,992,7540,9338,10568,10682,10976
1269,636,7252,9666,10374,10958,11332
1270,380,6846,9732,10354,10960,11008
1271,318,7222,9770,10454,10898,10984
1272,-122,7058,9152,10026,10624,11306
1273,-458,6768,9494,9992,10826,10832
1274,-454,6866,9318,10286,10800,10982
1275,-760,6834,9252,10068,10596,11038
1276,-958,6712,9484,10036,10520,11286
1277,-906,6844,9432,10284,10908,10858
1278,-766,6710,9798,10588,10800,11274
1279,-304,7344,9874,10904,10818,11336
1280,-562,7042,9328,10356,10790,11316
1281,-434,7374,9756,10560,11000,11170
1282,-658,7334,9626,10216,11226,11022
1283,-442,7304,9650,10174,10668,11334
1284,-480,7252,9518,10594,10958,10992
1285,-74,7334,9596,10314,10820,11098
1286,-104,7018,9408,10240,10644,10824
1287,326,7400,9918,10492,10744,10922
1288,-362,6960,9752,10352,10802,10812
1289,-332,7176,9764,10332,10408,11010
1290,-364,7464,9382,10258,10874,11248
1291,-150,7774,9560,10634,10974,11436
1292,20,7638,9556,10540,10868,10908
1293,140,7702,9678,10290,11096,10728
1294,556,7586,9712,10520,11098,10932
1295,860,7978,10126,10824,10970,11216
1296,916,7770,10116,10446,10808,11132
1297,1008,7476,10124,10264,10676,10762
1298,724,7316,9988,10804,11076,10808
1299,834,7198,9606,10554,10856,11308
1300,-220,6512,9232,10144,10706,10914
1301,-102,6422,9272,10506,10708,10928
1302,18,6644,9726,10412,10986,11020
1303,334,7054,9692,10398,10924,10946
1304,456,7284,9652,10694,10728,11454
1305,486,7364,9490,10514,10698,11116
1306,594,7750,9728,10596,11028,10854
1307,376,7234,9538,10126,10740,10996
1308,826,7524,9612,10474,10728,11046
1309,890,7330,9660,10664,11152,11166
1310,1038,7704,9626,10908,10752,10782
1311,1056,7770,10030,10654,10990,10964
1312,772,7760,9716,10536,11132,11600
1313,530,7342,9608,10372,10672,11296
1314,294,7412,9616,10686,10924,11426
1315,164,7486,9634,10524,10954,11176
1316,244,7426,9414,10610,10886,11174
1317,80,7354,9320,10136,10844,11132
1318,290,7228,9282,10246,10910,11266
1319,254,7604,9556,10732,10868,11094
1320,292,7376,9480,10558,10800,11154
1321,372,7568,9450,10364,10486,10852
1322,328,7086,9438,10284,10762,10956
1323,204,6910,9432,10534,10848,10784
1324,102,6956,9508,10390,10960,11264
1325,-154,6570,9320,10174,10712,11208
1326,72,6790,9442,10480,11064,11206
1327,150,7118,9736,10638,11234,11198
1328,-46,7354,9470,10568,11006,11222
1329,0,7578,9536,10502,10752,11188
1330,-164,7488,9684,10190,10518,10954
1331,-194,7560,9892,10786,11036,11028
1332,414,8018,10164,10756,11000,11310
1333,124,7574,9626,10410,11032,11408
1334,48,7228,9376,10198,10508,11004
1335,-86,6834,9396,10108,10932,10648
1336,-314,7024,9616,10388,10568,10804
1337,-72,7036,9210,10068,10566,10704
1338,-148,6838,8998,10278,10572,10788
1339,72,6990,9386,10520,10660,11198
1340,144,7180,9628,10274,10742,11354
1341,140,7412,9582,10658,10900,10970
1342,364,7452,9622,10678,11110,11520
1343,122,7290,9270,10268,10574,10740
1344,72,6942,9028,10282,10618,10536
1345,-12,7148,9134,10528,10894,10840
1346,218,7186,9460,10314,10728,11040
1347,-24,7368,9714,10650,10782,11166
1348,-498,7366,9710,10324,10460,10874
1349,-190,7566,9506,10354,10634,10938
1350,48,7858,9608,10406,11002,11076
1351,312,8128,10218,10744,10930,11118
1352,186,7534,9982,10588,10986,11178
1353,218,7586,9720,10898,10604,11056
1354,-8,7324,9320,10618,10974,11070
1355,-238,7490,9642,10572,10802,11138
1356,-580,7012,9628,10288,10638,10784
1357,-350,7424,9404,10406,11026,10770
1358,270,7684,9614,10558,11016,10948
1359,464,8076,9684,10926,11084,11146
1360,396,7984,9674,10768,10964,10944
1361,474,7450,9346,10204,10476,10662
1362,4,6944,9144,10124,10522,11126
1363,142,7204,9210,10354,10778,11304
1364,444,7342,9918,10364,10968,11244
1365,322,7056,9888,10496,10628,11234
1366,800,7508,9884,10822,10724,11424
1367,418,7198,9718,10690,10726,11194
1368,280,7312,9704,10608,10814,10862
1369,290,7404,9928,10276,10754,10846
1370,178,7400,9514,10330,11064,11128
1371,46,7378,9596,10504,11184,11320
1372,62,7148,9532,10318,11200,10916
1373,176,6936,9574,10438,10734,11078
1374,300,7268,9942,10686,11120,11350
1375,230,7178,9700,10660,10958,10998
1376,112,7464,9678,10378,10534,11188
1377,-220,7156,9212,10636,10578,11120
1378,-206,7002,9546,10558,10628,11228
1379,-446,7310,9596,10766,11124,11178
1380,-300,7212,9366,10652,10956,11146
1381,-620,7260,9642,10400,11140,11116
1382,-270,7330,9984,10720,11332,11126
1383,-54,7504,9828,10380,10958,10920
1384,-130,7130,9520,10340,10720,10978
1385,-176,7126,9276,10362,10540,10880
1386,-270,7166,9486,10414,10694,10972
1387,-292,6922,9644,10374,10628,11088
1388,110,7526,9684,10672,10794,11124
1389,268,7552,9440,10402,10826,11116
1390,20,7586,9460,10446,10464,11540
1391,-96,7346,9262,10502,10760,11420
1392,-144,7586,9790,10472,11094,11030
1393,-246,7376,9586,10442,10974,10832
1394,-806,7036,9840,10560,11008,11042
1395,-668,7224,9518,10388,10834,11164
1396,-528,7164,9534,10618,10710,11374
1397,-316,7252,9520,10314,10898,11226
1398,54,7408,9808,10278,11046,10674
1399,200,7344,9658,10342,11100,10880
1400,394,7320,9810,10172,11148,10850
1401,400,7378,9730,10410,10486,10916
1402,70,7288,9648,10360,10678,10766
1403,92,7380,9924,10658,10564,10818
1404,444,7774,9824,10448,10878,10960
1405,202,7346,9606,10174,11126,10890
1406,150,7416,9574,10190,10896,11192
1407,-218,7318,9708,10432,10848,10972
