,0
0,370
1,202
2,572
3,1052
4,946
5,1518
6,2326
7,2784
8,3178
9,2972
10,3032
11,2868
12,2816
13,2788
14,2774
15,2098
16,2062
17,1828
18,1286
19,1604
20,1934
21,1962
22,2012
23,2256
24,3076
25,2730
26,2818
27,2858
28,3440
29,3284
30,2792
31,2430
32,1842
33,2452
34,2794
35,3242
36,3786
37,3560
38,3652
39,3822
40,3640
41,3916
42,3852
43,3274
44,3244
45,2926
46,2984
47,2384
48,2248
49,1662
50,1830
51,2218
52,2480
53,2922
54,2226
55,2094
56,2506
57,3056
58,3328
59,3294
60,3202
61,2660
62,3032
63,2832
64,2366
65,2274
66,2372
67,2198
68,1630
69,1810
70,1810
71,1876
72,1994
73,2510
74,2122
75,2156
76,1898
77,1242
78,1396
79,1922
80,1594
81,2012
82,1358
83,1976
84,2248
85,1860
86,1500
87,2112
88,2166
89,1656
90,1552
91,1568
92,2736
93,2934
94,3104
95,3224
96,3510
97,4074
98,4022
99,4074
100,3874
101,3770
102,4102
103,4038
104,3576
105,3240
106,2982
107,2870
108,2206
109,2470
110,2166
111,1964
112,2454
113,2150
114,2230
115,2720
116,2834
117,2630
118,2890
119,2446
120,2582
121,2824
122,2650
123,3120
124,3190
125,3028
126,3308
127,3196
128,3400
129,4032
130,3872
131,3916
132,3940
133,3918
134,3832
135,3552
136,3222
137,3678
138,3496
139,2770
140,2740
141,2466
142,2744
143,3558
144,2760
145,2528
146,2316
147,2086
148,2242
149,2350
150,2234
151,1960
152,2612
153,2668
154,2666
155,2008
156,1770
157,1328
158,814
159,1066
160,1664
161,1878
162,2144
163,2182
164,2302
165,1812
166,1962
167,2660
168,2404
169,2938
170,2750
171,2906
172,2690
173,2380
174,2008
175,2324
176,3106
177,2654
178,2798
179,2740
180,2276
181,2416
182,2168
183,2246
184,2602
185,2370
186,2446
187,1838
188,1400
189,1136
190,1046
191,1306
192,1114
193,996
194,816
195,802
196,1252
197,1112
198,1316
199,1222
200,1130
201,1814
202,1900
203,1478
204,1274
205,840
206,1562
207,1598
208,1360
209,1358
210,1344
211,1122
212,436
213,258
214,38
215,780
216,934
217,1100
218,1174
219,978
220,622
221,842
222,1140
223,998
224,676
225,862
226,1132
227,1086
228,1672
229,1900
230,2002
231,1880
232,1392
233,928
234,1434
235,1198
236,1256
237,1366
238,1910
239,1812
240,2178
241,2598
242,1772
243,1472
244,1536
245,1868
246,1796
247,1820
248,2470
249,2112
250,2066
251,1996
252,1822
253,2162
254,2652
255,3062
256,3126
257,2846
258,3176
259,3180
260,3510
261,3768
262,3136
263,3646
264,3446
265,3694
266,3212
267,3196
268,2978
269,2704
270,2806
271,3040
272,2598
273,2212
274,2418
275,2678
276,2596
277,2740
278,2938
279,2824
280,2730
281,1918
282,1982
283,1448
284,1824
285,1922
286,2120
287,1760
288,1514
289,1436
290,1072
291,1280
