,0
641,17900
642,18206
643,18384
644,18016
645,17852
646,17702
647,18082
648,18444
649,18782
650,17454
651,17888
652,18220
653,19186
654,19528
655,18876
656,18620
657,18792
658,18098
659,18082
660,17422
661,17492
662,18368
663,18732
664,19170
665,18530
666,18736
667,18514
668,18378
669,18020
670,18802
671,19232
672,19492
673,19150
674,19008
675,18558
676,19038
677,19160
678,18750
679,18966
680,18504
681,19348
682,19476
683,20040
684,20262
685,21182
686,21410
687,21594
688,22176
689,21830
690,21742
691,21520
692,20948
693,21344
694,21260
695,21260
696,22216
697,21840
698,21414
699,21932
700,22012
701,22312
702,21884
703,22114
704,22872
705,22928
706,22128
707,22454
708,22206
709,22066
710,22294
711,21894
712,21714
713,20588
714,20994
715,20882
716,21226
717,21228
718,21584
719,21912
720,21552
721,21966
722,21856
723,20970
724,21772
725,21172
726,21730
727,21460
728,20800
729,20410
730,20364
731,20640
732,20284
733,19976
734,20512
735,20558
736,20912
737,21144
738,21384
739,21496
740,21332
741,20974
742,20716
743,20282
744,20786
745,21116
746,21372
747,21432
748,22358
749,22448
750,21698
751,21754
752,21586
753,21444
754,21024
755,20762
756,20602
757,20816
758,20872
759,20908
760,20758
761,20424
762,20036
763,20144
764,20406
765,20534
766,20422
767,20108
768,20846
769,20732
770,20492
771,20218
772,20292
773,19406
774,18950
775,19080
776,18540
777,18720
778,18914
779,19116
780,18698
781,18558
782,17646
783,17498
784,17926
785,17468
786,18074
787,18188
788,17718
789,17860
790,17302
791,17360
792,17172
793,17676
794,16606
795,16310
796,16154
797,16154
798,16078
799,16062
800,16446
801,16464
802,16092
803,16716
804,16436
805,16770
806,16748
807,17340
808,17230
809,17344
810,17510
811,18160
812,17724
813,18184
814,18074
815,17998
816,17696
817,17032
818,16734
819,16676
820,16638
821,16724
822,16728
823,16648
824,16758
825,17422
826,17442
827,16952
828,17034
829,17384
830,17328
831,17526
832,16926
833,16014
834,16394
835,17574
836,18154
837,18488
838,19068
839,18980
840,18894
841,18790
842,18174
843,18680
844,18082
845,18532
846,18798
847,18684
848,19054
849,19078
850,18656
851,18610
852,18286
853,18806
854,18306
855,18376
856,18490
857,17738
858,16780
859,16684
860,16646
861,16934
862,16734
863,16590
864,16220
865,16854
866,17010
867,17176
868,17176
869,17492
870,17744
871,18150
872,17804
873,18330
874,18212
875,18306
876,18260
877,18148
878,18550
879,18262
880,18674
881,19454
882,18938
883,18408
884,18270
885,18286
886,18188
887,17826
888,17888
889,18628
890,19176
891,20018
892,20198
893,20078
894,19708
895,19792
896,18656
897,19068
898,20012
899,20742
900,20896
901,20748
902,20420
903,20522
904,20576
905,19832
906,19610
907,19044
908,19690
909,19414
910,19076
911,18824
912,19912
913,19932
914,20216
915,20670
916,21694
917,21966
918,21190
919,21640
920,21658
921,21518
922,21214
923,21192
924,20998
925,21604
926,20852
927,20810
928,20894
929,21446
930,21166
931,21698
932,20962
933,20728
934,20582
935,20498
936,20622
937,20096
938,20322
939,20412
940,20454
941,20758
942,20154
943,19654
944,19284
945,19298
946,19998
947,19770
948,19534
949,19348
950,18748
951,19388
952,19302
953,19376
954,19470
955,19204
956,19502
957,18792
958,18976
959,19622
960,19506
961,19240
962,19516
963,18854
964,18868
965,18280
966,18994
967,18604
968,18264
969,17952
970,17676
971,18234
972,18390
973,18318
974,18324
975,19592
976,20082
977,19692
978,19368
979,19124
980,18862
981,18592
982,18462
983,19090
984,19648
985,19572
986,20170
987,20176
988,19818
989,19464
990,20316
991,19766
992,19234
993,18516
994,19024
995,18756
996,18424
997,18734
998,18862
999,18538
1000,18256
1001,18474
1002,18404
1003,18944
1004,19012
1005,19492
1006,19090
1007,18898
1008,19474
1009,19720
1010,20206
1011,20044
1012,20020
1013,20320
1014,20426
1015,20146
1016,20102
1017,20060
1018,19668
1019,19802
1020,20252
1021,20862
1022,20206
1023,20704
1024,20262
1025,20324
1026,20590
1027,20814
1028,21276
1029,20914
1030,20740
1031,20976
1032,20580
1033,20032
1034,20640
1035,20262
1036,20310
1037,20292
1038,20022
1039,19568
1040,19804
1041,19682
1042,19494
1043,19682
1044,20682
1045,20770
1046,19998
1047,19786
1048,20238
1049,20050
1050,20152
1051,19296
1052,19788
1053,19222
1054,19902
1055,19736
1056,19384
1057,18848
1058,18594
1059,18048
1060,17798
1061,17786
1062,17772
1063,17558
1064,17684
1065,17186
1066,17420
1067,17798
1068,18300
1069,18760
1070,19262
1071,19806
1072,20054
1073,19784
1074,19612
1075,19654
1076,19130
1077,19546
1078,19080
1079,19100
1080,18882
1081,19038
1082,19296
1083,19222
