,0
0,-292
1,-386
2,-472
3,-804
4,-992
5,-1174
6,-1156
7,-1538
8,-1698
9,-1538
10,-1202
11,-1364
12,-1252
13,-1144
14,-1508
15,-2016
16,-2316
17,-2326
18,-2178
19,-2318
20,-2020
21,-2004
22,-1694
23,-1982
24,-2394
25,-3156
26,-3086
27,-3020
28,-3078
29,-3474
30,-3472
31,-4126
32,-3474
33,-3906
34,-3686
35,-3834
36,-3942
37,-4158
38,-3878
39,-4670
40,-4530
41,-4486
42,-3744
43,-3592
44,-3462
45,-3856
46,-4254
47,-4606
48,-4680
49,-4664
50,-4794
51,-4414
52,-4318
53,-3822
54,-3584
55,-3462
56,-3552
57,-3728
58,-3380
59,-3252
60,-3016
61,-2336
62,-2466
63,-2464
64,-2496
65,-2194
66,-2138
67,-1676
68,-1532
69,-958
70,-926
71,-890
72,-1518
73,-1408
74,-1236
75,-1844
76,-2484
77,-2418
78,-1768
79,-2358
80,-2620
81,-2588
82,-2444
83,-2662
84,-2910
85,-2456
86,-2528
87,-2426
88,-2160
89,-2140
90,-2676
91,-2534
92,-3450
93,-4032
94,-3984
95,-3448
96,-3100
97,-3174
98,-2978
99,-2852
100,-2688
101,-2446
102,-2744
103,-2584
104,-2220
105,-2520
106,-2716
107,-2628
108,-3242
109,-3380
110,-3492
111,-3306
112,-3112
113,-2802
114,-3464
115,-3478
116,-3190
117,-3146
118,-3514
119,-3148
120,-2944
121,-3038
122,-3326
123,-3432
124,-2804
125,-2212
126,-2786
127,-2726
128,-3018
129,-3270
130,-2870
131,-2678
132,-3104
133,-3094
134,-2970
135,-2824
136,-2880
137,-2550
138,-1852
139,-2358
140,-2402
141,-2208
142,-2026
143,-2240
144,-2524
145,-2430
146,-2866
147,-2706
148,-2804
149,-3158
150,-3066
151,-2944
152,-2292
153,-2632
154,-2134
155,-1994
156,-2130
157,-2660
158,-2556
159,-2890
160,-2762
161,-3064
162,-3186
163,-3224
164,-3510
165,-3502
166,-2810
167,-2722
168,-3104
169,-3572
170,-3416
171,-3342
172,-2448
173,-2350
174,-2184
175,-2304
176,-2582
177,-2876
178,-2526
179,-2494
180,-2482
181,-2220
182,-2062
183,-1702
184,-1168
185,-1180
186,-1760
187,-1844
188,-2666
189,-2820
190,-3174
191,-2944
192,-2872
193,-2528
194,-2326
195,-2220
196,-2324
197,-2656
198,-3114
199,-3168
200,-3410
201,-2506
202,-2124
203,-2150
204,-1844
205,-1766
206,-1826
207,-2594
208,-2178
209,-1840
210,-1698
211,-1946
212,-2238
213,-2486
214,-2292
215,-2560
216,-2762
217,-2468
218,-2974
219,-3340
220,-3274
221,-3376
222,-3714
223,-4570
224,-4164
225,-4370
226,-4204
227,-4368
228,-5046
229,-5380
230,-4978
231,-5026
232,-4924
233,-5148
234,-5312
235,-5924
236,-6596
237,-6572
238,-5936
239,-5988
240,-5768
241,-6116
242,-5736
243,-5696
244,-6028
245,-5904
246,-6508
247,-6178
248,-6142
249,-6196
250,-5972
251,-5910
252,-5844
253,-5044
254,-4588
255,-4398
256,-3994
257,-3722
258,-3960
259,-3542
260,-3504
261,-3448
262,-3476
263,-3070
264,-3496
265,-3864
266,-3822
267,-3674
268,-3884
269,-4124
270,-4194
271,-3908
272,-3928
273,-4252
274,-4008
275,-4184
276,-4738
277,-4132
278,-3844
279,-3206
280,-2448
281,-2496
282,-2500
283,-2782
284,-2856
285,-2666
286,-2230
287,-2124
288,-2294
289,-2608
290,-3428
291,-3578
292,-3318
293,-3414
294,-3730
295,-3518
296,-3896
297,-3258
298,-3110
299,-2576
300,-2700
301,-2720
302,-2932
303,-2704
304,-2718
305,-2642
306,-2734
307,-2556
308,-2972
309,-2824
310,-3578
311,-3746
312,-3666
313,-2994
314,-2484
315,-2808
316,-2512
317,-2474
318,-2394
319,-2466
320,-2596
321,-3700
322,-3618
323,-3598
324,-3464
325,-3450
326,-3054
327,-2818
328,-2306
329,-2352
330,-2536
331,-2584
332,-1960
333,-1786
334,-2826
335,-2506
336,-2672
337,-2606
338,-2542
339,-2264
340,-2174
341,-2794
342,-1864
343,-2148
344,-2740
345,-3114
346,-2862
347,-3570
348,-4208
349,-4760
350,-4918
351,-4308
352,-4544
353,-4738
354,-4384
355,-4318
356,-4596
357,-4004
358,-4328
359,-4640
360,-4100
361,-3580
362,-3456
363,-3424
364,-3528
365,-3550
366,-4248
367,-4334
368,-4750
369,-4808
370,-4728
371,-4362
372,-3968
373,-3600
374,-3402
375,-3408
376,-3330
377,-3472
378,-3642
379,-3284
380,-2940
381,-3066
382,-3290
383,-3682
384,-3618
385,-4014
386,-4180
387,-4114
388,-4656
389,-5098
390,-5344
391,-5422
392,-5052
393,-6062
394,-6010
395,-5862
396,-6180
397,-5596
