,0
0,-36
1,464
2,864
3,1240
4,1724
5,2090
6,2718
7,2374
8,2766
9,2546
10,3204
11,3640
12,3966
13,4300
14,5012
15,5546
16,5688
17,5750
18,6832
19,7538
20,7802
21,7502
22,7280
23,7154
24,7370
25,7042
26,7574
27,8250
28,8878
29,8914
30,9016
31,8804
32,9096
33,9870
34,10590
35,10796
36,10744
37,11046
38,11666
39,11426
40,12164
41,12178
42,12138
43,12850
44,12340
45,12652
46,11752
47,11588
48,11852
49,12072
50,12644
51,13298
52,13240
53,12822
54,12740
55,12776
56,13938
57,14254
58,14750
59,14196
60,13820
61,13540
62,14296
63,14712
64,14698
65,15190
66,15710
67,15226
68,15664
69,15220
70,14342
71,14072
72,13848
73,14278
74,13948
75,13562
76,14240
77,15390
78,15132
79,14694
80,14738
81,14872
82,15572
83,16216
84,16614
85,16784
86,17018
87,16364
88,16708
89,16872
90,16970
91,16872
92,17480
93,17916
94,17938
95,17046
96,15850
97,15776
98,15238
99,15496
100,14992
101,14262
102,14118
103,14268
104,15234
105,15580
106,15524
107,14654
108,14322
109,13724
110,13758
111,14240
112,14014
113,14436
114,14484
115,14112
116,13966
117,13748
118,13262
119,13410
120,14146
121,14354
122,14794
123,14416
124,13770
125,13872
126,14130
127,13336
128,13080
129,12940
130,13096
131,12704
132,12762
133,12946
134,12694
135,12788
136,12920
137,12576
138,12012
139,12440
140,12924
141,12768
142,13228
143,13102
144,12762
145,12148
146,12566
147,11976
148,12080
149,12090
150,12196
151,11848
152,11696
153,12178
154,11654
155,11844
156,12232
157,12564
158,13374
159,13454
160,13542
161,13014
162,12730
163,12716
164,13230
165,12962
166,12958
167,12920
168,12830
169,13076
170,13006
171,13602
172,13762
173,13708
174,13184
175,12946
176,13050
177,13622
178,14010
179,14482
180,14364
181,14212
182,13556
183,14196
184,13506
185,13808
186,13532
187,13286
188,13450
189,13574
190,13226
191,13202
192,12312
193,12542
194,13350
195,12940
196,13318
197,13254
198,12720
199,12628
200,12612
201,12466
202,12264
203,12810
204,13210
205,13416
206,13008
207,13136
208,12976
209,12896
210,12974
211,13620
212,14220
213,13260
214,12948
215,13256
216,13602
217,14182
218,14438
219,15046
220,14978
221,14734
222,14918
223,14414
224,13578
225,13368
226,13582
227,13760
228,13754
229,13896
230,14582
231,14932
232,15154
233,15606
234,16346
235,15914
236,16904
237,16464
238,16928
239,16678
240,16686
241,16686
242,16626
243,16574
244,16526
245,17710
246,18570
247,18394
248,18350
249,18620
250,19042
251,19700
252,19778
253,19594
254,19090
255,18474
256,18782
257,18970
258,19306
259,18722
260,18714
261,18828
262,17748
263,17848
