,0
640,9324
641,8568
642,8268
643,8490
644,8724
645,8270
646,8006
647,8264
648,8078
649,7738
650,7826
651,7870
652,7672
653,7460
654,8162
655,9174
656,9162
657,9574
658,8952
659,8734
660,8566
661,7834
662,7892
663,7682
664,7854
665,7532
666,7006
667,6684
668,6404
669,6774
670,6446
671,5334
672,6396
673,6496
674,7050
675,6728
676,6386
677,6592
678,6984
679,7672
680,7592
681,7632
682,8036
683,7742
684,8256
685,9058
686,8860
687,8796
688,8678
689,9090
690,8944
691,8450
692,8230
693,8704
694,8000
695,7718
696,7848
697,7720
698,7960
699,7714
700,7584
701,8040
702,8608
703,9210
704,9382
705,9510
706,9070
707,10414
708,9756
709,8744
710,8736
711,7860
712,8166
713,8208
714,8914
715,8896
716,9462
717,8732
718,8206
719,8182
720,7730
721,7084
722,7322
723,7536
724,7302
725,8834
726,8462
727,9118
728,9258
729,9012
730,9212
731,9098
732,8544
733,8928
734,9070
735,8314
736,7628
737,8120
738,8494
739,8276
740,8660
741,8856
742,8118
743,8418
744,8972
745,8522
746,9044
747,8636
748,9040
749,9188
750,9312
751,9730
752,9256
753,9038
754,8934
755,8314
756,7942
757,8046
758,7638
759,6982
760,6716
761,7206
762,7266
763,7712
764,7392
765,7620
766,7626
767,8442
768,8458
769,8034
770,8046
771,8854
772,9016
773,8284
774,7342
775,7398
776,7684
777,7648
778,7742
779,7836
780,8110
781,8454
782,8444
783,9438
784,9720
785,9882
786,9700
787,9640
788,9662
789,9502
790,9062
791,9826
792,10450
793,10052
794,10248
795,10740
796,10430
797,10800
798,11112
799,10288
800,10024
801,9262
802,9592
803,9898
804,10238
805,10066
806,9084
807,9174
808,8988
809,8940
810,8768
811,8968
812,9026
813,8734
814,8984
815,9488
816,9146
817,9600
818,9626
819,9786
820,10194
821,10528
822,10806
823,10652
824,9898
825,9624
826,8998
827,8314
828,8574
829,8802
830,8704
831,9056
832,8526
833,8800
834,8578
835,8080
836,7898
837,7292
838,7550
839,7514
840,7096
841,7674
842,7874
843,6944
844,6760
845,6398
846,6888
847,7086
848,6562
849,7362
850,7184
851,7116
852,6746
853,7216
854,7240
855,7972
856,7804
857,7062
858,6540
859,7268
860,7252
861,7946
862,8434
863,8692
864,8644
865,8766
866,8544
867,9212
868,10062
869,9846
870,9936
871,10126
872,9666
873,9228
874,9252
875,9592
876,9494
877,9788
878,9492
879,9092
880,9072
881,9214
882,9496
883,8740
884,8724
885,7982
886,7046
887,7424
888,7464
889,7934
890,8064
891,7728
892,8292
893,7834
894,7676
895,7594
896,8196
897,7888
898,8560
899,8284
900,8198
901,8710
902,8664
903,8972
904,9026
905,8980
906,9014
907,9160
908,9286
909,9750
910,10504
911,10856
912,12168
913,11718
914,11940
915,11666
916,11970
917,11490
918,11870
919,12048
920,11242
921,11320
922,11432
923,11010
924,10530
925,10206
926,9492
927,8938
928,8606
929,8274
930,9878
931,9474
932,9588
933,9562
934,9524
935,9302
936,9636
937,10298
938,10086
939,10286
940,9942
941,10658
942,10280
943,11172
944,11284
945,11164
946,11514
947,11608
948,11392
949,11070
950,10704
951,10710
952,10544
953,10554
954,10504
955,11798
956,11280
957,10796
958,10962
959,11554
960,11848
961,11296
962,10794
963,10668
964,10276
965,10190
966,10634
967,10908
968,11358
969,11902
970,11602
971,11016
972,11282
973,11948
974,11708
975,11528
976,12102
977,12248
978,11720
979,11576
980,11408
981,11180
982,11154
983,11450
984,12034
985,12164
986,12308
987,12532
988,13062
989,13286
990,13276
991,13470
992,12974
993,13560
994,13784
995,14094
996,14728
997,14088
998,14202
999,13650
1000,13310
1001,12654
1002,11530
1003,11748
1004,11718
1005,12278
1006,12206
1007,12102
1008,12900
1009,12616
1010,12156
1011,12382
1012,11834
1013,11772
1014,11908
1015,12436
1016,12510
1017,12586
1018,13160
1019,13366
1020,13064
1021,13452
1022,13772
1023,14048
1024,13682
1025,13740
1026,13760
1027,12170
1028,12262
1029,12702
1030,13204
1031,12696
1032,13616
1033,13452
1034,13702
1035,14070
1036,14010
1037,13716
1038,13474
1039,13000
1040,12138
1041,11980
1042,11338
1043,11702
1044,12094
1045,12048
1046,11730
1047,11232
1048,11650
1049,11248
1050,11256
1051,11534
1052,11778
