,0
0,-26
1,108
2,196
3,324
4,182
5,750
6,1206
7,800
8,650
9,540
10,706
11,1204
12,1118
13,1030
14,958
15,940
16,1142
17,1426
18,2072
19,1630
20,2042
21,2258
22,3124
23,3324
24,2972
25,3590
26,3420
27,3426
28,4008
29,4366
30,4364
31,4602
32,4350
33,4466
34,4670
35,4564
36,5068
37,5060
38,5238
39,5470
40,5502
41,5632
42,5054
43,5694
44,5856
45,5852
46,5670
47,6048
48,5806
49,6486
50,7030
51,7650
52,7332
53,7538
54,7314
55,7772
56,7546
57,7048
58,7438
59,7746
60,7866
61,8042
62,8158
63,8108
64,7986
65,8256
66,7644
67,7386
68,7926
69,8150
70,7682
71,7660
72,7806
73,7422
74,7806
75,7862
76,7794
77,8582
78,8666
79,9218
80,9698
81,9530
82,9742
83,10378
84,10408
85,11286
86,11212
87,11472
88,11760
89,11276
90,11736
91,11610
92,12076
93,12222
94,11704
95,11610
96,11446
97,12150
98,12840
99,13342
100,13678
101,13576
102,13714
103,13468
104,14106
105,14044
106,14476
107,14888
108,15064
109,15416
110,15560
111,15056
112,15540
113,15034
114,15186
115,14882
116,15340
117,15622
118,15834
119,16328
120,16160
121,16618
122,16588
123,16458
124,16472
125,17040
126,17800
127,17860
128,18794
129,19596
130,20618
131,20942
132,20912
133,21146
134,20800
135,20762
136,20108
137,19794
138,20402
139,21004
140,21084
141,21364
142,21052
143,20842
144,21236
145,21218
146,20892
147,21354
148,21660
149,21690
150,21238
151,21250
152,21134
153,20828
154,20856
155,21038
156,21176
157,21256
158,20324
159,20462
160,21368
161,21412
162,21560
163,21812
164,21262
165,21330
166,20320
167,20932
168,20974
169,20346
170,20438
171,21112
172,20948
173,21316
174,21146
175,21678
176,21714
177,21754
178,21250
179,21968
180,22542
181,23010
182,23554
183,23110
184,22572
185,21836
186,22216
187,23202
188,23474
189,23298
190,23592
191,23224
192,23012
193,23288
194,24154
195,25192
196,24842
197,23518
198,23488
199,22906
200,22904
201,23818
202,23952
203,24488
204,24328
205,24704
206,23598
207,23564
