,0
645,1498
646,1338
647,1196
648,1452
649,1840
650,1914
651,1774
652,1914
653,1844
654,1920
655,2036
656,1974
657,1830
658,2028
659,2100
660,1910
661,1556
662,1680
663,1708
664,1806
665,1666
666,1522
667,1630
668,1636
669,1832
670,1940
671,2028
672,2148
673,1516
674,1448
675,1646
676,1790
677,1962
678,1668
679,1846
680,1746
681,2010
682,1924
683,2046
684,2010
685,2118
686,2152
687,1888
688,1922
689,2012
690,2358
691,1968
692,1900
693,2168
694,2068
695,1820
696,2028
697,1834
698,1916
699,1624
700,1322
701,1424
702,1620
703,1268
704,1288
705,1456
706,1460
707,1628
708,1636
709,1332
710,1662
711,1816
712,1698
713,1962
714,1956
715,1952
716,1760
717,1728
718,1756
719,1742
720,1376
721,1358
722,1510
723,1510
724,1246
725,1356
726,1312
727,1250
728,1432
729,1598
730,1732
731,1462
732,1722
733,1814
734,1676
735,1672
736,1684
737,1570
738,1460
739,1402
740,1202
741,1528
742,1466
743,1348
744,1232
745,1358
746,1232
747,1570
748,1456
749,1570
750,1726
751,1672
752,1726
753,1650
754,1800
755,1796
756,1894
757,1858
758,1974
759,1834
760,1664
761,1544
762,1484
763,1622
764,1882
765,1672
766,1678
767,1750
768,1546
769,1628
770,1738
771,1944
772,2106
773,2046
774,2006
775,1908
776,1848
777,1862
778,2090
779,2144
780,2172
781,2144
782,2370
783,2098
784,2216
785,2086
786,1990
787,1960
788,1774
789,1906
790,2138
791,1988
792,2042
793,1854
794,1802
795,1778
796,1694
797,1612
798,1330
799,1330
800,1446
801,1658
802,1874
803,1930
804,1976
805,2002
806,2348
807,2330
808,2312
809,2200
810,1836
811,1662
812,1518
813,1666
814,1946
815,2026
816,2108
817,1944
818,1832
819,1856
820,1582
821,1766
822,1958
823,1950
824,1802
825,1930
826,2158
827,2044
828,2090
829,2220
830,2464
831,2460
832,2528
833,2346
834,2516
835,2410
836,2332
837,2348
838,2346
839,1970
840,2004
841,2046
842,1774
843,1646
844,1640
845,1568
846,1604
847,1138
848,1102
849,1178
850,1348
851,1298
852,1326
853,954
854,1238
855,1392
856,1412
857,1364
858,1238
859,1168
860,1194
861,1336
862,1028
863,1150
864,1016
865,1124
866,978
867,1176
868,1906
869,2116
870,1808
871,1772
872,2078
873,2036
874,1990
875,1904
876,2118
877,1990
878,1822
879,1646
880,1822
881,2104
882,2068
883,1934
884,1856
885,1782
886,1974
887,1878
888,2134
889,2024
890,2112
891,1996
892,1984
893,2076
894,2142
895,2246
896,1832
897,1624
898,1782
899,1954
900,1840
901,1892
902,1504
903,1452
904,1338
905,1264
906,1112
907,1144
908,1280
909,1498
910,1424
911,1352
912,1308
913,1684
914,1808
915,1672
916,1838
917,2096
918,2166
919,2070
920,1788
921,1842
922,1914
923,1822
924,1588
925,2074
926,2086
927,2060
928,2084
929,1636
930,1514
931,1802
932,1890
933,2454
934,2390
935,1896
936,1908
937,1712
938,1290
939,1484
940,1612
941,1436
942,1278
943,1048
944,1140
945,1206
946,1016
947,864
948,846
949,1134
950,1398
951,1702
952,1666
953,2162
954,2382
955,2430
956,2542
957,2244
958,1990
959,1748
960,1494
961,1974
962,1880
963,2058
964,1828
965,1818
966,1826
967,1674
968,1722
969,1330
970,1552
971,1492
972,1704
973,1494
974,1526
975,1484
976,1664
977,1814
978,1794
979,1802
980,1920
981,2048
982,2070
983,1900
984,1676
985,1580
986,1612
987,1660
988,1642
989,1806
990,1368
991,1690
992,1742
993,1704
994,1792
995,2000
996,1796
997,1420
998,1610
999,1804
1000,1924
1001,2214
1002,1880
1003,1504
1004,1274
1005,1546
1006,1538
1007,1588
1008,1510
1009,1402
1010,1446
1011,1552
1012,1456
1013,1476
1014,1664
1015,1440
1016,1104
1017,1288
1018,1222
1019,1270
1020,1436
1021,1396
1022,1160
1023,1276
1024,1342
1025,1430
1026,1356
1027,1334
1028,1220
1029,1340
1030,1672
1031,1682
1032,1934
1033,2060
1034,2024
1035,2032
1036,1950
1037,1880
1038,1894
1039,1828
1040,1764
1041,1570
1042,1250
1043,1652
